#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4774       0.1707       0.9519       0.7034       0.7836
       3       1.6008       0.1852       0.9485       0.7041       0.7179
       4       1.6476       0.1781       0.9560       0.7760       0.8514
       5       1.6650       0.1678       0.8936       0.7937       0.8804
       6       1.6664       0.1665       1.0154       0.7794       0.8668
       7       1.6611       0.2808       1.3300       0.7639       1.0373
       8       1.6976       0.2710       1.4482       0.6118       0.9694
       9       1.7069       0.2682       1.3385       0.6716       0.8746
      10       1.6768       0.2837       1.4586       0.8150       1.1111
      11       1.6819       0.2630       1.3431       0.6496       0.9980
      12       1.7957       0.5038       1.8636       0.9034       1.4583
      13       1.6810       0.5178       2.0439       0.9866       1.8670
      14       1.5474       0.5128       1.8516       0.9978       1.9847
      15       1.6870       0.5760       2.1679       0.9436       1.9199
      16       1.6688       0.5025       1.9070       0.8080       2.0357
      17       1.5094       0.6994       0.9477       0.7770       1.5057
      18       1.5232       0.6396       0.9595       0.7291       1.5964
      19       2.7243       0.7940       1.3772       0.6915       0.9577
      20       2.5639       0.7615       1.6222       0.7700       0.9696
      21       2.5529       0.7617       1.0329       0.8684       1.0678
      22       3.4320       0.7864       1.3489       0.4992       1.1620
      23       4.2758       0.9386       1.5017       1.1573       1.3668
      24       2.9093       0.8018       1.0753       0.7202       1.1995
      25       3.8432       0.8085       1.3693       1.3676       1.3911
      26       3.0195       0.7758       1.4235       0.9920       0.8155
      27       2.7932       0.9500       1.5864       1.0650       1.0037
      28       3.0398       0.7771       1.5859       0.9304       0.7879
      29       2.9117       0.7023       1.1231       0.8127       0.8821
      30       2.7497       0.7981       1.6584       0.9500       1.2041
      31       2.1477       0.9050       1.3693       1.2955       1.3266
      32       2.4807       0.8107       1.4735       0.8953       1.4449
      33       3.1986       0.8854       1.2588       0.6426       1.1313
      34       2.8258       0.9568       1.5800       0.5778       1.2720
      35       1.9664       0.8568       0.8852       0.9435       1.0177
      36       2.1943       0.8778       2.0034       0.4637       1.4775
      37       2.4911       0.8670       1.1714       0.8624       1.1662
      38       2.8471       0.8046       1.4574       1.1626       1.3471
      39       2.6451       0.7097       1.9355       0.7861       1.0667
      40       2.4623       0.8771       2.3229       0.8628       1.8714
      41       2.8800       0.8133       1.7116       0.7799       1.2818
      42       2.0599       0.8300       1.0036       0.9310       1.1669
      43       1.4767       0.8400       1.0967       0.6130       1.1381
      44       2.5515       0.7436       1.7291       0.6543       1.8045
      45       2.6216       0.7696       0.9777       0.7636       1.2783
      46       1.6353       0.7715       1.1620       0.7147       1.2923
      47       4.1778       0.8496       1.7584       0.7934       1.0067
      48       3.6818       0.8365       1.3083       1.0117       0.8395
      49       3.5424       0.8712       1.5437       0.5602       0.9654
      50       3.0442       0.9063       1.3623       0.6972       1.1777
      51       4.8667       0.8789       2.1324       0.7305       1.3844
      52       3.2214       0.8831       1.5404       0.6049       1.3420
      53       6.3777       0.8921       2.0852       0.8282       1.2343
      54       6.9487       1.0159       3.3454       0.9824       1.2745
      55       7.2716       0.9641       2.4098       0.8010       0.9455
      56       6.4579       1.0084       2.5267       1.1105       1.1461
      57       5.1042       1.0447       2.7367       0.8570       1.2348
      58       4.6795       1.0375       2.8156       1.2125       1.2039
      59       4.1665       0.9304       2.4540       0.9418       1.3917
      60       3.9970       1.0054       2.0053       1.0308       1.1846
      61       3.0164       0.8807       1.8293       0.7863       1.7076
      62       4.8336       1.0273       2.3353       0.8505       1.8016
      63       3.5834       1.1578       2.3273       0.8508       1.3249
      64       2.1745       1.0164       1.1029       0.9840       1.4877
      65       2.3313       1.0644       1.1940       0.8298       1.3422
      66       3.4908       1.0243       2.0820       1.1453       1.7640
      67       4.5131       0.9030       1.9571       1.2832       1.4862
      68       5.1996       0.9468       2.1041       1.0064       1.3455
      69       5.8424       1.0232       2.9107       0.9086       1.2676
      70       5.5209       0.8535       2.0740       1.1069       1.1410
      71       2.6381       0.9309       0.9937       1.1573       1.1857
