#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4566       0.1603       0.8716       0.6506       0.6970
       3       1.5777       0.1763       0.9891       0.8164       0.7661
       4       1.6066       0.1907       0.9251       0.7606       0.8979
       5       1.6416       0.1741       1.0408       0.8001       1.0052
       6       1.6418       0.1732       0.9487       0.6810       0.8612
       7       1.6493       0.2611       1.2755       0.5632       1.0657
       8       1.6732       0.2711       1.3531       0.8302       0.9455
       9       1.6979       0.2876       1.3405       0.8122       0.9811
      10       1.6974       0.2685       1.3799       0.7376       1.1300
      11       1.6963       0.2537       1.2616       0.7247       1.1157
      12       1.5843       0.4351       2.3740       0.3202       2.2683
      13       1.7505       0.5214       2.4544       0.5390       2.1144
      14       1.7334       0.5256       2.1026       0.8954       1.8008
      15       1.8749       0.4760       2.1536       0.9464       2.1251
      16       1.9145       0.5404       2.1026       0.4804       1.9670
      17       1.6213       0.5986       1.7758       0.8456       1.9682
      18       2.4347       0.6863       1.4965       0.3612       1.8839
      19       2.4882       0.6847       1.1086       0.6677       1.7772
      20       2.5408       0.7964       1.2047       0.4250       1.7537
      21       2.1491       0.6945       1.2408       0.8208       1.6212
      22       2.0958       0.7534       1.0988       0.4500       1.4207
      23       1.9894       0.8193       1.2048       0.9344       2.0940
      24       4.1864       0.8501       1.6891       0.9003       2.3071
      25       5.1131       0.8450       1.5392       1.1080       2.3596
      26       2.4388       0.8812       1.1513       1.4271       2.5658
      27       2.1642       0.9463       1.9323       1.1049       2.9326
      28       2.9623       0.9259       1.5623       1.0414       2.0571
      29       3.5837       0.9128       1.3643       1.1819       2.0829
      30       2.6068       0.9920       1.2323       1.3075       2.1255
      31       2.7085       1.0208       1.1133       1.1665       1.5670
      32       3.4272       0.9630       1.4144       1.3200       2.0804
      33       4.6392       0.9520       1.7131       1.3364       2.2865
      34       4.7919       0.9500       1.8305       1.3400       2.6258
      35       3.0936       0.8851       1.5813       1.2970       1.7604
      36       3.5179       0.8511       1.6267       0.8680       2.4067
      37       2.8213       1.1042       1.9403       1.5642       2.9966
      38       2.8513       1.0465       2.1689       1.4416       2.7288
      39       2.5387       0.9753       1.7485       1.4400       2.7182
      40       2.6276       0.9922       2.3624       1.3379       2.7554
      41       3.2454       1.1186       2.2423       1.3550       2.7114
      42       3.5539       1.0598       2.3006       1.2826       3.4468
      43       3.4353       1.0319       2.9841       1.0525       3.1020
      44       5.3496       1.2936       3.8519       1.0670       3.5486
      45       4.5265       1.3113       3.3786       1.0107       3.3054
      46       2.6671       1.1507       1.7809       1.3024       2.6734
      47       3.5633       1.0740       2.0446       1.1867       2.2441
      48       2.2086       0.9821       1.9025       1.2422       3.0234
      49       3.7111       1.0722       2.1839       1.0570       2.8070
      50       4.3448       1.0371       1.5869       1.0117       2.4252
      51       4.2538       1.0418       2.4000       1.1076       2.9354
      52       3.7070       1.0487       1.8448       1.2713       3.2282
      53       2.7653       0.8140       1.9325       1.4807       2.7840
      54       2.8743       1.0662       2.3340       1.2531       3.1356
      55       2.4027       1.1338       2.8078       1.4159       3.9543
      56       3.0013       1.0811       1.6961       0.9004       2.8166
      57       2.9651       1.0954       1.6537       1.1616       3.0123
      58       2.5809       1.1244       2.1287       1.0444       3.3007
      59       3.8056       1.0086       1.9273       1.2402       2.8746
      60       4.5752       1.2185       1.6654       1.5079       3.1795
      61       6.3655       1.2521       2.2447       1.4225       3.2079
      62       5.8525       1.1524       2.2349       1.2712       3.0654
      63       4.8838       1.1644       2.4394       1.5648       3.4436
      64       3.7403       0.9435       2.4685       1.3634       2.6585
      65       4.7910       1.0789       2.4846       1.2190       3.0760
      66       5.5621       0.9018       2.5053       1.4664       2.9539
      67       3.7678       1.0108       2.0375       1.2688       2.4412
      68       4.6482       1.0332       1.9127       1.2568       3.1176
      69       4.6010       1.0578       2.4845       0.9790       3.6209
      70       3.6555       0.9639       2.3929       1.1288       2.9983
      71       4.0555       1.0222       1.9960       1.3937       3.1771
      72       3.8693       1.1009       2.5371       1.0898       3.5206
      73       4.6621       1.0687       2.4517       1.1288       2.7768
      74       4.3391       1.0550       2.5883       1.1600       2.9418
      75       3.2548       1.1397       1.8944       1.2267       2.4385
      76       4.4997       1.1302       3.7329       1.2104       2.9705
      77       3.3779       1.1075       2.5675       0.8670       2.6453
      78       3.3604       0.9191       2.4514       1.0997       2.6317
      79       4.3220       1.0671       2.5315       1.3142       2.8420
      80       3.1100       1.1325       2.9308       1.3565       2.8917
      81       3.4633       1.1434       2.9033       1.4222       2.7448
      82       2.7747       1.0801       1.9683       1.2043       3.2415
      83       2.9563       1.0287       1.8902       0.7009       2.7694
      84       3.3588       1.0104       1.9550       0.9804       2.7912
      85       4.2700       0.9772       2.3070       1.0722       2.8025
      86       4.3389       0.9838       2.3872       1.2015       3.1548
      87       4.0176       1.0525       2.4182       1.0413       3.0164
      88       4.2361       1.0611       1.8380       1.3485       2.8622
      89       3.4907       0.9952       1.6476       1.7186       2.7546
      90       3.2408       0.9543       1.3511       1.5304       2.6048
      91       2.6187       1.0721       1.3756       1.2255       2.8475
      92       3.2443       0.9144       2.3185       1.5424       3.0086
      93       2.4941       0.9988       1.9640       1.4125       2.6255
      94       1.7854       1.0408       2.0112       1.7891       3.3447
      95       2.0743       1.0658       1.6140       1.1718       3.0459
      96       2.7865       1.0793       2.2969       1.5902       2.9265
      97       2.7442       1.1048       1.7611       1.5984       2.6909
      98       2.9078       1.1069       2.4809       1.7687       3.1783
      99       2.7440       1.0950       2.4313       1.3179       2.4088
     100       3.0582       0.9750       1.9399       1.2071       2.9809
