#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.2795       0.1685       0.6790       0.6296       0.7518
       3       1.3783       0.1780       0.7126       0.6004       0.7208
       4       1.4020       0.1784       0.8051       0.6432       0.7020
       5       1.4618       0.1876       0.7828       0.7144       0.8108
       6       1.4575       0.1822       0.8075       0.5751       0.8628
       7       1.4210       0.3042       0.8260       0.5054       0.6798
       8       1.4300       0.2826       1.0488       0.5586       0.8607
       9       1.4179       0.3001       0.7838       0.7099       1.0286
      10       1.4269       0.2902       0.7316       0.6752       0.7111
      11       1.4659       0.2744       0.9085       0.5504       0.9312
      12       1.2136       0.4134       0.8464       0.6099       1.1557
      13       1.3113       0.4381       0.8601       0.6578       1.0924
      14       1.3637       0.4556       1.1323       0.7506       1.1424
      15       1.2517       0.5559       0.5974       0.8619       1.0925
      16       1.4647       0.5314       0.9504       0.6173       0.9643
      17       1.1805       0.6481       0.8162       0.6021       1.0473
      18       0.9612       0.6504       0.5496       0.7408       0.9181
      19       1.0232       0.6712       1.0032       0.7303       1.1863
      20       1.2115       0.6633       0.9019       0.7643       1.2074
      21       1.0924       0.7988       0.9041       1.1559       1.4286
      22       1.4465       0.8948       1.1368       1.0752       1.6160
      23       1.2788       0.8067       0.5779       0.7855       1.6964
      24       1.3390       0.8924       0.9552       0.8096       2.0943
      25       1.4689       0.8160       1.4169       0.6517       1.8684
      26       1.6644       0.8611       1.4281       0.4770       2.0733
      27       1.2005       0.8473       0.9645       1.0128       1.9560
      28       2.2125       0.7982       1.4738       1.0048       2.3715
      29       1.9433       0.8446       1.9983       0.8188       2.1311
      30       1.5437       0.7841       1.1154       0.6329       2.1390
      31       1.8301       0.7809       1.2107       0.9932       2.1841
      32       1.9059       0.8330       1.5810       0.7868       1.7258
      33       1.3152       0.9153       0.9827       0.7052       1.7587
      34       1.6815       0.7897       1.5957       0.6161       1.9029
      35       1.9623       0.9816       1.1202       0.7614       2.1636
      36       1.5340       0.8766       1.0679       0.8841       2.3020
      37       1.2916       0.8368       1.3210       1.3812       2.4361
      38       1.5940       0.7209       1.2555       0.8547       2.6223
      39       1.3786       0.7129       1.2672       0.6413       2.1198
      40       1.4690       0.9343       1.2952       1.0977       2.1945
      41       1.8778       0.7296       1.9021       0.5993       2.4846
      42       2.2506       0.8444       1.8103       1.3614       3.2504
      43       2.2771       0.9085       0.9719       0.7311       2.4089
      44       2.0997       0.9611       1.6518       1.2861       3.1501
      45       1.6607       1.0214       1.8861       0.8460       2.4866
      46       1.9594       0.9777       1.5021       1.0588       2.5369
      47       2.0210       0.9612       1.2605       1.3047       2.6625
      48       1.3126       1.0450       1.9280       1.2714       2.6051
      49       1.4634       1.0066       1.3913       0.9227       2.2591
      50       1.6111       0.9720       1.9717       1.2745       2.4306
      51       1.7490       1.0037       1.7568       0.8547       1.9891
      52       1.8658       0.9781       1.6225       0.8716       1.9313
      53       1.1796       0.8577       1.5031       0.8095       1.9712
      54       1.5149       1.0467       1.2190       0.6201       1.9543
      55       1.5712       0.9807       1.4059       0.7829       2.3452
      56       1.4456       0.9516       1.4399       0.9840       2.2364
      57       1.3709       0.9323       1.2469       1.0165       1.9451
      58       1.9274       0.9549       1.5186       1.0169       2.7220
      59       1.2871       1.0519       1.0885       0.8021       2.3339
      60       1.4365       1.0014       1.5755       1.1081       2.0944
      61       1.9690       0.9917       1.7902       1.3322       1.9760
      62       2.0568       0.8444       1.6629       1.0292       2.6887
      63       1.5564       1.0069       1.6425       1.0807       2.5237
