#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4412       0.1696       0.9048       0.6253       0.6981
       3       1.6234       0.1780       0.9326       0.6981       0.7690
       4       1.6565       0.1756       0.9728       0.7034       0.8943
       5       1.6868       0.1719       0.9787       0.6656       0.8262
       6       1.6811       0.1745       1.0043       0.6908       0.8316
       7       1.6679       0.2816       1.2684       0.7824       0.8981
       8       1.6758       0.2799       1.3287       0.7619       0.8672
       9       1.6847       0.2839       1.3257       0.6792       0.8108
      10       1.6785       0.2614       1.1491       0.7717       0.9003
      11       1.7114       0.2689       1.3792       0.5392       0.9305
      12       1.9162       0.4584       1.6124       1.1277       1.1787
      13       1.5911       0.4714       1.6141       0.6245       0.9618
      14       1.6658       0.4563       1.6343       0.4074       1.0412
      15       1.6060       0.5607       1.3673       0.7182       0.9892
      16       1.5467       0.4866       1.5149       1.2949       1.0597
      17       2.9186       0.5829       2.1462       0.6531       1.5013
      18       3.2882       0.5469       2.1643       1.0019       1.7853
      19       3.3694       0.6218       2.3005       0.8462       1.5592
      20       3.8171       0.6227       2.2501       0.6685       1.4422
      21       2.2823       0.5645       1.5807       1.2152       1.7076
      22       2.5556       0.7507       1.8613       0.6048       1.8349
      23       3.0828       0.5558       2.0644       0.7847       1.8328
      24       3.5274       0.5500       2.1437       0.5504       1.5524
      25       4.6218       0.6608       2.3555       0.8141       1.8349
      26       4.4419       0.6679       2.2060       0.8829       1.6314
      27       4.8428       0.7750       2.7596       0.7714       1.7047
      28       3.9780       0.7827       1.8481       1.1195       1.6494
      29       5.2309       0.6069       2.5823       0.9526       1.8160
      30       6.1476       0.7563       3.1083       1.0375       1.6812
      31       5.9320       0.7433       2.7082       0.9813       1.9379
      32       5.4139       0.8194       2.8559       1.1077       1.7013
      33       5.5881       0.8384       3.1565       1.1985       2.0361
      34       4.7386       0.6932       2.7854       1.0532       1.4062
      35       4.7810       0.6653       2.6779       0.8125       1.3653
      36       5.9948       0.6914       2.9146       1.5271       1.5752
      37       3.9632       0.6953       2.2367       1.3472       1.5447
      38       3.1528       0.7177       1.9722       0.9325       1.7052
      39       2.6399       0.6854       1.0691       0.8140       1.5943
      40       4.0854       0.7456       2.4263       0.8244       1.7254
      41       2.9869       0.6935       1.7743       0.9859       1.6721
      42       4.8989       0.7587       2.6500       1.1509       2.1435
      43       3.4768       0.7459       1.7902       0.7438       1.5754
      44       2.8311       0.7525       1.5546       1.2019       1.4420
      45       3.8194       0.7795       2.3792       1.4318       1.3916
      46       3.1085       0.8298       2.0950       1.3062       1.3153
      47       3.5386       0.7081       2.1928       1.2358       1.8637
      48       2.5338       0.8445       1.0234       1.0305       1.7238
      49       3.2837       0.8038       1.4965       1.3242       1.4788
      50       4.5039       0.9297       2.7381       1.3630       1.7368
      51       3.2918       0.7364       2.0246       1.1920       1.9907
      52       4.4266       0.8035       3.0032       1.2469       2.0935
      53       2.6994       0.7555       2.2297       1.2449       3.0398
      54       2.5143       0.7267       1.8467       1.4983       2.1520
      55       2.4360       0.9102       1.9531       1.4792       2.3502
      56       2.0025       0.8349       1.0965       0.8106       2.2212
      57       3.0183       0.8894       1.3057       1.3287       2.2073
      58       3.0227       0.9996       1.9390       1.9283       2.3987
      59       2.8835       0.9289       1.5694       1.0590       2.1131
      60       1.9069       0.7842       1.2491       1.2561       2.1192
      61       1.8136       0.7537       1.4149       1.2544       2.0518
      62       2.1950       0.8193       1.1166       0.8259       1.3912
      63       1.9719       0.7508       1.3585       0.8435       1.8838
      64       2.2853       0.9270       1.7687       1.5076       2.0638
      65       2.2506       0.7716       1.6574       1.1671       2.1092
      66       2.2298       0.7084       2.2697       0.8750       2.3880
      67       2.2469       0.7617       2.0253       1.0719       2.1679
