#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5665       0.1716       0.8976       0.6889       0.7680
       3       1.6617       0.1836       0.9944       0.6700       0.8479
       4       1.6928       0.1724       1.1034       0.6973       0.8275
       5       1.6757       0.1727       0.9176       0.6437       0.7377
       6       1.6732       0.1744       0.9901       0.7031       0.8209
       7       1.6740       0.2731       1.2880       0.6676       0.7952
       8       1.7273       0.3201       1.2720       0.7332       0.9041
       9       1.6366       0.2724       1.1744       0.5910       1.0259
      10       1.7210       0.2892       1.3720       0.8207       0.9684
      11       1.6518       0.2717       1.3587       0.5949       1.0044
      12       1.5154       0.4655       1.8266       0.5319       1.4168
      13       1.4224       0.5046       1.5194       0.7172       1.2845
      14       1.6145       0.5500       1.8828       0.6267       1.1597
      15       1.5677       0.4672       1.7632       1.0172       1.0929
      16       1.5750       0.5410       1.4599       0.8341       1.0308
      17       2.2590       0.5697       0.9150       0.9873       1.8544
      18       2.2556       0.6523       1.1404       0.9883       1.4436
      19       2.4245       0.7292       1.5728       1.2610       1.4034
      20       3.4286       0.7765       1.5687       0.9990       1.6767
      21       3.3086       0.6697       1.8017       0.7266       1.5423
      22       1.9081       0.5811       1.3154       0.7504       1.7899
      23       2.2839       0.6348       1.3966       1.6920       1.9017
      24       4.0555       0.5491       1.9354       0.7771       2.0435
      25       4.5501       0.6744       2.3271       1.0582       1.7502
      26       2.0469       0.6481       0.8432       1.0135       1.2164
      27       1.2947       0.6342       0.6836       0.9054       1.8640
      28       1.9895       0.6711       0.8795       0.7606       1.1275
      29       2.0458       0.6866       0.8132       1.0459       1.2713
      30       3.3552       0.7038       1.5962       0.9947       1.5188
      31       2.3986       0.7400       0.8633       1.1582       1.3865
      32       3.0513       0.7583       1.3010       0.8365       1.4145
      33       2.8568       0.8853       1.1990       0.9148       1.4121
      34       2.1647       0.6586       0.8837       0.8411       1.3943
      35       2.5148       0.6682       1.0876       1.4061       1.8903
      36       3.1126       0.7296       1.2291       0.5349       1.8127
      37       6.1661       0.6191       2.4448       0.8299       1.9008
      38       3.3830       0.6155       1.7590       0.6715       2.0023
      39       3.7160       0.8180       1.4074       0.8128       2.4473
      40       3.0471       0.7074       0.9674       1.0394       2.2162
      41       2.9361       0.6965       1.1720       0.9512       1.4636
      42       2.7481       0.7235       1.0521       0.9964       1.2611
      43       3.5977       0.7666       1.5632       0.6936       1.3875
      44       3.5721       0.7094       1.2451       0.7917       1.6067
      45       2.9843       0.6541       1.2364       0.6565       1.3883
      46       3.1927       0.6945       1.1289       0.8910       1.5019
      47       2.6565       0.6183       1.4714       0.7696       1.5917
      48       3.6977       0.5959       1.7452       1.0907       1.6769
      49       2.9662       0.7441       0.9738       1.2220       1.2469
      50       3.0278       0.6993       2.7062       0.8019       2.3304
      51       2.3695       0.6314       2.7112       1.0955       2.5050
      52       2.5603       0.8514       1.7141       1.0945       1.9867
      53       3.3023       0.6738       2.6277       1.0547       2.5524
      54       1.6636       0.7963       1.9227       0.7585       2.2735
      55       2.2248       0.8187       1.7004       1.0193       2.0317
      56       1.7793       0.6873       2.0114       1.1612       2.4655
      57       2.9011       0.7405       2.4109       0.9348       2.4273
      58       2.4174       0.6630       2.1961       0.9353       2.5477
      59       3.1575       0.6514       1.8560       1.1440       1.9251
      60       2.9740       0.6902       2.7805       0.7376       2.5105
      61       1.7903       0.6714       1.5756       1.0137       1.6782
      62       2.0139       0.7661       1.9261       1.3359       2.3139
      63       2.2915       0.6345       1.9297       1.0371       2.2994
      64       2.3914       0.7668       1.8108       0.9903       2.4158
      65       2.5409       0.7026       1.7485       1.0428       1.9629
      66       2.6058       0.8532       1.7345       0.9190       2.0080
      67       2.5553       0.8613       2.0165       1.1149       2.0387
      68       2.5324       0.8600       1.7549       1.1361       2.0249
      69       2.0425       0.7578       1.7431       1.2874       2.4576
      70       2.3454       0.6907       2.2242       0.9279       2.4202
      71       2.3168       0.7848       1.9966       1.0728       2.1731
      72       2.4535       0.7124       2.0363       0.9667       2.3467
      73       1.7344       0.7171       1.3134       1.0948       2.1632
