#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3539       0.1736       0.6992       0.6378       0.6727
       3       1.4916       0.1873       0.7395       0.7686       0.7759
       4       1.5465       0.1833       0.9540       0.7351       0.7962
       5       1.5368       0.1798       0.8258       0.7126       0.7067
       6       1.5622       0.1753       0.8582       0.7636       0.7668
       7       1.5267       0.2701       1.0601       0.5920       0.6793
       8       1.5674       0.2905       1.2087       0.5990       0.7861
       9       1.5634       0.2579       1.0895       0.6775       0.6693
      10       1.5308       0.2882       1.0959       0.6579       0.7287
      11       1.5463       0.2762       1.1696       0.5772       0.6408
      12       1.7866       0.5277       1.5636       0.5522       0.7819
      13       1.6768       0.5257       1.9999       1.3823       1.2740
      14       1.7255       0.5619       1.9094       1.0609       1.0445
      15       1.7986       0.6261       2.1840       1.3724       1.4072
      16       2.0296       0.6071       2.1136       1.0273       1.2319
      17       2.1488       0.6788       2.2289       1.3644       1.6674
      18       2.2872       0.8521       1.7165       1.2664       1.3173
      19       2.6608       0.9230       2.0180       1.1902       1.0267
      20       2.2578       0.7548       2.0078       1.0330       1.1901
      21       2.2151       0.7188       0.9584       1.1822       1.1517
      22       1.7216       0.6010       1.0031       1.0398       1.0290
      23       1.8506       0.6919       1.1494       0.6620       1.0710
      24       2.9275       0.7716       0.8557       0.4210       1.0785
      25       1.9726       0.7318       1.4978       0.9531       1.3574
      26       1.7125       0.7659       0.9379       0.9100       0.8023
      27       1.6192       0.5818       1.1804       0.5382       1.1678
      28       1.9159       0.5790       1.0868       0.8224       1.4194
      29       1.8737       0.6980       0.9748       0.8072       0.8950
      30       1.7586       0.7457       1.0494       0.6793       1.1390
      31       1.5816       0.7737       1.0505       0.9106       1.4548
      32       1.8799       0.7009       1.2550       0.9948       1.1620
      33       1.7099       0.6701       1.1886       0.6757       1.1562
      34       1.8823       0.7351       1.7403       1.1939       1.3386
      35       1.7746       0.6244       1.4720       0.5113       1.1163
      36       1.9747       0.6568       1.0753       0.8741       0.9770
      37       2.6543       0.7572       1.1383       0.8569       1.2591
      38       2.1266       0.7632       1.3935       0.9357       1.2671
      39       1.7375       0.6540       1.0927       1.2303       1.1563
      40       1.6364       0.7017       0.9758       1.0755       0.9707
      41       1.9687       0.7237       0.8393       0.7368       1.0189
      42       1.9516       0.7365       1.3289       1.1611       0.9483
      43       2.1682       0.7232       0.7123       1.1473       1.4072
      44       2.9603       0.8211       1.1376       1.2498       1.3641
      45       1.8350       0.8412       0.9352       1.1778       1.1472
      46       3.0368       0.7386       0.7201       0.9729       0.8489
      47       3.2842       0.7369       0.7645       0.6233       0.7583
      48       2.8938       0.9673       0.8215       1.0736       0.9449
      49       1.5639       0.9097       1.1688       0.5888       1.1732
      50       2.0769       0.8656       1.1599       0.9382       1.2428
      51       1.5856       0.8564       0.5253       0.6459       0.8296
      52       1.3844       0.9307       1.2139       0.7934       0.9996
      53       1.5225       0.9634       1.1908       1.0135       1.1929
      54       1.7236       1.0209       0.6457       0.8401       0.7055
      55       1.7973       0.9372       0.5686       0.9541       1.3387
      56       2.9602       0.9284       1.0820       0.8644       1.2112
      57       2.4564       0.9128       1.2714       1.0577       1.5535
      58       1.4150       0.9844       0.7598       0.9401       1.3880
      59       2.1175       0.8334       0.6658       1.0119       0.9317
      60       2.0397       0.8076       0.8812       0.6490       1.4665
      61       3.2212       0.7523       0.7325       0.7875       1.2198
      62       1.8274       0.8944       0.6660       0.4817       0.8476
      63       1.5823       1.0014       0.8016       0.9529       0.8421
      64       1.4187       1.0532       0.9028       0.6141       0.7628
      65       1.5223       0.9634       0.8794       0.6965       0.8116
      66       2.3633       0.8522       0.9807       1.5477       1.5032
      67       2.5064       0.7897       0.7104       0.7593       1.0881
      68       1.8944       0.8155       0.7569       0.8934       1.0266
      69       2.0701       0.8728       0.7687       0.7106       1.0239
      70       1.5538       0.8637       0.4540       0.6645       1.3897
      71       1.5606       0.8238       0.9262       0.8967       1.8376
      72       1.8281       0.7121       0.6484       1.0101       0.8760
      73       2.2392       0.7971       0.8669       0.9975       1.6705
      74       2.1363       0.9708       1.1653       1.4773       1.8195
      75       3.4096       0.6810       1.4106       1.3375       2.0263
      76       3.0515       0.8616       1.2989       2.0170       2.2834
      77       2.6092       0.8689       1.1857       1.7837       2.3326
      78       3.4296       0.7895       1.4697       1.7767       2.5419
      79       3.0124       0.8202       1.5334       1.7960       2.0811
      80       3.8162       0.8302       1.7027       1.9323       2.1278
      81       3.1171       0.7193       0.9970       1.1801       1.3500
      82       3.0460       0.8820       0.9536       1.4115       1.8703
      83       3.5473       0.8788       1.4362       1.6224       2.5013
      84       2.9628       0.7393       1.2545       1.1338       1.7026
      85       3.0036       0.8722       1.0159       1.1098       1.1398
      86       2.7015       0.9043       0.9311       1.2729       1.8615
      87       3.0298       0.9367       1.1809       0.9348       1.8375
      88       2.3748       0.8537       1.1875       1.3972       1.5689
      89       2.7355       0.9321       1.1152       1.3455       1.8040
      90       3.1660       0.9844       0.9782       1.6243       1.7012
      91       2.1123       0.9184       0.8176       1.7559       1.4666
      92       3.0896       0.9452       1.4010       1.5525       1.5991
      93       4.0997       0.8795       1.5337       1.1701       1.7190
      94       5.2506       0.9177       2.1051       1.4247       1.5452
      95       2.7803       1.0472       1.0884       1.7203       2.0639
      96       3.6583       1.0144       1.4578       1.9110       2.2290
      97       3.9321       0.7674       1.4622       1.6120       1.9692
      98       4.0411       0.7972       2.0074       2.0071       2.0814
      99       4.2789       0.8157       2.0930       1.4058       2.0379
     100       5.5264       0.8391       2.2612       1.5295       2.1143
     101       5.3383       0.9363       2.2532       1.8801       2.3206
     102       4.4108       1.0984       1.5901       1.7929       2.0619
     103       4.9848       0.9000       2.0778       1.8964       2.2953
     104       2.2027       0.8549       1.0010       1.7188       2.0693
     105       3.9053       0.7960       1.6273       1.7910       2.1086
     106       3.6630       0.9758       1.3621       1.4632       2.0459
     107       4.6933       1.0266       2.6113       1.6689       2.4910
     108       4.3099       1.0171       2.0912       1.9033       2.1148
     109       6.0572       0.9802       2.5468       1.3942       1.9163
     110       6.5648       0.9517       2.4878       1.7422       2.2266
     111       5.0154       0.9595       2.4240       1.3925       1.9567
     112       4.2141       0.9372       1.6657       1.3254       1.4801
     113       4.3127       0.8183       1.6835       0.9503       1.1451
     114       3.9045       0.9285       1.6599       0.6537       1.2778
     115       3.6688       0.8574       1.5610       0.7065       1.0265
     116       4.6314       0.8845       1.8544       0.8922       0.9024
     117       4.0927       0.9976       1.6781       0.7481       1.5144
     118       4.3692       0.9280       2.0841       0.9896       1.6645
