#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
     257       4.6876       1.0516       2.8839       0.6490       2.0140
     258       4.2991       0.9051       2.6748       0.9488       2.1286
     259       3.2080       1.1455       1.5736       0.7758       1.9641
     260       4.4566       0.9976       2.6971       1.0391       2.0763
     261       5.0371       0.9397       3.0306       0.9335       2.2026
     262       4.0392       1.1257       1.4129       1.3008       2.0777
     263       3.5570       1.0869       1.8230       1.4601       2.3332
     264       3.1587       0.9516       2.0528       1.6098       2.4587
     265       5.0463       1.0989       3.7902       1.5263       2.8645
     266       4.0817       1.0998       3.3032       1.6580       2.5877
     267       3.6728       1.0720       2.9092       0.9377       2.4346
     268       3.0909       1.0473       2.4799       1.1833       2.1700
     269       4.4775       0.9156       3.1942       1.0890       2.8299
     270       3.9857       1.0646       2.0042       1.3793       2.0109
     271       5.1028       1.1203       3.9485       0.9731       3.0046
     272       5.3617       1.1745       3.6649       1.5257       2.4404
     273       4.6287       1.2207       2.4960       1.3883       2.4208
     274       4.7933       1.1199       2.7873       1.2530       2.8732
     275       4.3994       0.9404       2.8425       0.6472       2.0656
     276       6.3673       1.1831       3.0972       1.8264       3.4952
     277       9.1899       1.1631       5.1873       0.7493       3.8985
     278       7.3857       0.9800       4.6208       1.3957       4.4385
     279       6.3609       0.7977       4.5431       1.1122       3.9451
     280       7.4544       1.0539       3.6931       1.3142       3.9533
     281       7.6894       0.9134       3.2741       1.3859       3.3242
     282       9.4690       1.0619       4.3908       1.5163       3.4716
     283       7.1759       1.1086       2.0601       1.1342       3.2272
     284       6.7444       1.0680       2.1091       0.9812       3.3415
     285       6.4228       1.0901       2.5568       1.1808       3.1805
     286       7.6976       1.0132       3.4178       1.0797       3.3464
     287       8.2113       1.0556       2.9847       0.9695       2.9727
     288       8.1890       1.0466       3.4592       0.8305       3.4662
     289       7.7428       0.9121       3.0805       0.9730       3.7040
     290       8.9098       0.9311       3.6594       1.0967       4.0058
     291       9.3392       1.1263       4.1757       1.3221       3.0626
     292      10.0613       0.9139       3.7582       0.8518       3.3905
     293       8.6457       1.1127       2.5955       1.0553       3.1992
     294       7.3262       1.2551       2.3647       0.7841       2.7458
     295       8.6899       1.2595       2.4357       1.4521       2.8359
     296       8.0455       1.2544       3.6264       1.6915       3.5491
     297       5.5769       1.2256       2.7050       2.3629       3.3625
     298       5.6529       1.4082       2.7613       0.8398       3.9564
     299       5.8012       1.5527       3.6859       1.2653       3.9841
     300       4.7289       1.3228       2.5819       1.2532       3.6625
     301       6.6825       1.3855       2.8436       1.4363       3.5258
     302       6.6906       1.2077       3.8762       1.2665       4.4937
     303       8.3605       1.2911       3.5371       1.3349       4.2038
     304       7.3055       1.3809       2.5542       1.0329       3.6018
     305       8.5659       1.4580       2.9221       1.3470       3.5818
     306       8.3065       1.4165       2.8304       1.1653       2.9966
     307       8.0082       1.2833       3.0411       1.0324       3.7468
     308       8.3329       1.2586       3.3734       1.1790       3.9032
     309       8.7374       1.2800       4.6981       1.2237       4.6496
     310       7.6006       1.3278       4.5507       0.9013       4.7886
     311       6.1082       1.3829       3.2028       1.1893       3.5429
     312       5.2014       1.4011       3.4433       1.4940       3.7062
     313       6.8524       1.3018       4.3784       0.8263       4.1528
     314       8.8044       1.3004       4.8149       0.8362       4.2064
     315       6.1141       1.3596       2.7910       0.9921       3.8492
     316       5.9686       1.3853       2.2327       1.1950       3.0512
     317       5.7304       1.3274       3.0266       1.2631       3.6002
     318       4.7079       1.5135       2.3920       1.2654       3.4265
     319       4.4572       1.3267       3.0074       1.1048       3.7760
     320       4.4282       1.3367       3.6066       1.1721       4.0570
     321       7.3843       1.4202       4.4694       1.2318       4.3225
     322       5.6002       1.4743       3.4033       1.1150       3.6113
     323       5.7279       1.3131       3.3804       0.9488       3.2375
     324       7.0296       1.1724       3.2637       0.5201       3.1998
     325       6.6903       1.3147       3.8857       1.7833       3.5074
     326       9.0130       1.2948       4.3752       0.8652       3.9693
     327       9.9365       1.3775       5.3461       1.3013       4.7204
     328       8.8451       1.2541       6.0742       1.2162       5.2762
     329       8.7697       1.3667       5.0900       1.5306       4.8738
     330       8.6089       1.2307       4.8977       1.2261       5.0153
     331       9.4235       1.2346       5.9748       1.2678       5.5348
     332       9.7558       1.3064       6.0571       0.7949       5.4950
     333       9.6537       1.2675       5.2695       0.9535       5.0428
     334       8.0489       1.3225       4.3398       1.0985       4.2251
     335       7.8197       1.3142       4.7293       1.0453       4.9409
     336       8.0722       1.3868       4.9156       1.3510       4.6309
     337       8.1140       1.4907       4.5854       0.9380       4.6086
     338       6.2998       1.4943       3.6394       1.4724       3.9724
     339       4.0269       1.4897       2.6644       1.1388       3.3348
     340       4.9416       1.5715       4.0130       1.2409       3.9249
     341       2.9639       1.4385       1.3759       2.1280       2.4519
     342       4.4878       1.5475       2.9087       1.3145       3.3842
     343       5.1553       1.3927       2.6169       3.0297       2.6217
     344       4.7263       1.2818       3.4648       1.2709       3.8794
     345       4.9649       1.2748       3.2139       1.1353       3.2144
     346       4.0448       1.4630       2.3362       0.9661       2.9463
     347       4.6247       1.2494       2.7179       1.7086       2.3627
