#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5229       0.1741       0.9716       0.6332       0.7654
       3       1.6403       0.1767       0.9559       0.6995       0.8543
       4       1.6605       0.1697       1.0134       0.7809       0.9073
       5       1.6877       0.1846       1.0033       0.6655       0.8171
       6       1.6869       0.1660       1.0032       0.7508       0.8675
       7       1.6925       0.2642       1.2351       0.6854       0.8363
       8       1.6483       0.2720       1.2246       0.6404       0.8509
       9       1.7096       0.2755       1.2197       0.8976       1.1185
      10       1.6814       0.2814       1.3709       0.7544       1.0709
      11       1.6726       0.2769       1.2636       0.6710       0.8083
      12       1.7121       0.4669       1.4689       1.0770       1.1444
      13       1.5520       0.4234       1.1964       0.9322       0.9962
      14       1.5868       0.4606       1.4717       0.7637       1.3591
      15       1.5594       0.5026       1.6526       0.7961       1.1993
      16       1.6201       0.4862       1.6604       0.6238       1.3591
      17       1.5801       0.7278       1.2882       0.8120       1.5698
      18       2.0301       0.7145       1.1015       1.0507       2.1511
      19       2.3039       0.5867       1.3325       0.5200       1.7778
      20       3.0182       0.5633       1.4137       0.7183       1.5725
      21       2.7651       0.5736       1.1569       0.6764       1.7354
      22       2.8280       0.6281       1.3240       0.8191       1.6748
      23       4.9303       0.5906       2.2374       0.6463       1.5374
      24       3.4441       0.5989       1.8311       1.0446       1.7171
      25       2.9618       0.6647       1.3510       0.6607       1.4478
      26       3.6860       0.6951       1.4975       0.8209       1.8430
      27       3.1991       0.5533       1.7729       0.4739       2.0557
      28       4.6529       0.5685       2.2356       0.6914       1.6937
      29       5.1968       0.6740       2.4400       0.6998       1.5646
      30       5.4064       0.7099       2.1118       0.8962       2.0553
      31       6.2357       0.6528       2.6823       1.1515       1.9336
      32       6.3834       0.8034       3.3188       0.9394       1.9949
      33       5.0184       0.6497       2.2193       0.7666       1.3843
      34       5.5120       0.7624       2.1979       0.7515       1.7299
      35       6.9804       0.7355       2.9056       1.0302       1.7522
      36       6.0784       0.7348       2.5019       0.8988       1.6690
      37       6.3138       0.8683       3.2114       1.0195       1.7296
      38       4.3340       0.8316       2.6450       0.6366       1.5805
      39       5.8187       0.9192       2.9257       1.1293       1.6190
      40       4.6776       0.7999       2.2595       0.7469       1.3967
      41       3.8796       0.7682       1.8668       0.7774       1.5731
      42       4.9277       0.9168       2.8899       1.0783       1.6656
      43       3.8078       0.7484       2.2584       1.2174       1.6686
      44       4.5408       0.9864       1.8520       1.0196       1.4280
      45       1.9549       0.8518       2.0198       0.8453       2.5982
      46       2.8596       0.8335       2.2796       1.3077       2.3730
      47       2.0714       1.0648       2.5027       1.3933       2.3456
      48       2.0177       0.8788       2.0706       1.0505       2.2864
      49       3.3492       0.7294       1.7760       1.0763       1.8614
      50       4.6609       0.7204       2.3664       0.9648       1.6737
      51       4.4287       0.8612       1.9504       1.5224       1.9060
      52       3.6925       0.7063       1.8203       0.9971       1.9660
      53       4.8652       0.8780       2.5469       1.2077       1.8008
      54       4.7863       0.6847       3.0223       0.8323       2.0846
      55       3.1432       0.7757       1.9347       0.9784       1.8890
      56       3.1942       0.7690       1.7050       1.3433       1.7211
      57       2.6652       0.7921       1.8030       0.8583       1.8583
      58       3.3970       0.6561       2.3695       1.1889       1.7240
      59       2.9159       0.6974       1.7060       1.1796       1.8477
      60       2.8451       0.6576       1.3751       0.8346       1.5504
      61       2.1531       0.7542       1.5943       1.4462       2.0805
      62       2.2815       0.7330       1.5173       1.1610       2.3972
      63       4.2545       0.7094       2.1136       1.0126       1.8266
      64       3.8934       0.9400       1.4061       1.2927       1.3683
      65       4.6461       0.7833       1.9161       0.8438       1.6227
      66       5.5965       0.9989       2.6905       1.3248       1.5912
      67       3.4789       0.7357       1.9812       0.6910       2.0308
      68       2.9671       0.8001       1.3212       1.0148       2.0183
      69       4.7327       0.7797       2.1827       0.8901       1.7606
      70       4.0340       0.7507       1.3709       1.5780       1.7251
      71       3.8655       0.7655       1.6850       1.1194       2.1795
      72       5.7022       0.7916       2.5829       1.4083       1.7773
      73       5.3844       0.7455       1.7925       0.8443       1.8224
      74       3.7942       0.7342       1.5791       0.9104       1.7807
      75       4.5316       0.7132       2.0860       1.1592       1.8453
      76       3.7979       0.9211       1.5037       1.2184       1.9790
      77       3.7510       0.9339       1.9984       0.7986       1.7849
      78       4.8065       0.8999       1.8570       1.0694       1.7344
      79       3.9410       0.8907       1.4509       0.7803       1.5421
      80       5.8261       0.8990       1.8622       0.9456       1.6711
      81       3.2259       0.8783       1.5849       1.0792       2.1869
      82       3.7639       0.8447       1.6030       0.9641       2.0684
      83       3.3158       0.6754       1.4077       0.7509       2.0366
      84       4.0644       0.8321       1.4815       0.8405       2.0308
      85       3.5639       0.7786       1.3057       1.0041       1.7964
      86       4.4226       0.7038       1.6568       0.7429       1.3956
      87       2.5790       0.8747       0.8937       0.9621       1.8581
      88       2.1858       0.7888       1.4028       1.3337       1.7456
      89       3.3897       0.7047       1.6464       0.8532       2.0329
      90       2.9539       0.8354       1.1673       0.8002       1.8835
      91       3.0631       0.8186       1.5357       1.1980       1.4762
      92       2.4689       0.9164       0.9430       1.2085       1.4721
      93       2.1291       0.8908       0.9643       1.3426       1.9165
      94       3.3389       0.7957       1.4196       0.6442       1.1951
      95       3.0828       0.8363       1.2894       1.0919       1.3475
      96       3.9706       1.0945       1.7858       1.1430       1.6998
      97       4.5503       0.9764       2.8574       1.0282       1.6618
      98       4.3077       0.9853       2.4873       0.9341       1.6961
      99       3.0380       0.9750       1.7855       1.0456       1.7653
     100       4.0956       1.1391       1.9606       1.2759       1.9201
     101       4.1076       1.0047       2.3008       0.9346       1.7649
     102       2.8959       0.9633       1.5769       1.0071       1.7692
     103       2.3691       0.9687       1.4919       1.0896       1.6889
     104       2.9526       0.9104       1.2177       1.1472       1.8145
     105       4.1748       0.7358       1.0233       1.1872       1.6703
     106       4.1193       1.0311       1.4130       0.9338       1.4343
     107       2.9940       0.7081       1.4516       0.8204       1.5864
     108       2.5209       0.7619       1.4996       0.9219       1.7493
     109       2.7186       0.9964       1.1256       1.1830       1.5082
     110       2.6721       0.6875       1.5433       0.8135       1.6098
     111       3.5267       0.7078       2.1146       0.7054       1.7974
     112       2.6173       0.8438       2.0246       0.7350       2.0723
     113       2.7370       0.9013       2.6577       0.9021       1.8184
     114       3.5548       0.9105       1.8927       0.7192       2.6330
     115       3.0310       0.7921       2.1539       0.8286       2.7783
     116       3.8103       0.7653       2.0297       0.8536       2.6613
     117       2.2204       0.9353       1.2152       1.0907       1.9160
     118       2.4359       0.9117       1.2660       0.8898       2.0123
     119       2.1001       0.8603       1.4718       1.0023       1.8225
     120       3.3723       0.8399       1.9329       0.7853       2.0552
     121       2.3167       0.7651       1.4175       0.9176       1.9637
     122       2.5025       1.0294       1.9479       1.3181       2.1437
     123       2.5480       0.8005       1.3993       1.1005       2.0461
     124       3.1943       0.9450       1.5707       1.3827       1.9913
     125       2.1173       0.8399       1.8419       1.1303       2.3230
     126       2.8732       0.9046       1.6230       1.4124       2.1420
     127       1.9924       0.8573       1.8596       1.2388       2.4203
     128       1.5243       0.7540       1.6378       1.4105       2.2821
     129       2.9893       0.7912       1.8845       0.9813       2.1309
     130       3.2381       0.5961       2.0215       0.9836       2.0683
     131       3.3295       0.7155       1.9905       1.1221       2.3675
     132       2.5690       0.8838       1.3742       1.0179       1.9064
     133       3.3538       0.8271       2.0802       0.9368       2.3295
     134       4.3436       0.8942       1.6542       1.0764       2.0427
     135       3.8912       0.9419       1.6654       1.0651       1.9626
     136       5.0275       0.6827       1.5090       0.7013       1.8895
     137       4.7393       0.7106       1.4232       0.8027       2.0796
     138       2.7412       0.8653       1.3589       0.9523       1.6584
     139       3.1327       0.8637       1.5365       1.0443       1.8808
     140       3.1509       0.9455       1.5879       1.0365       2.2376
     141       2.7250       0.9125       1.3556       1.1074       1.8222
     142       3.6218       0.6718       1.6170       1.2082       1.6120
     143       5.1963       0.7497       1.9258       1.0287       1.5461
     144       3.3872       0.9605       1.6620       0.9596       2.1207
     145       3.3600       0.7488       1.9480       1.0007       2.6707
     146       5.0189       0.7725       1.9437       1.0890       1.8886
     147       4.1887       0.8005       1.8266       0.9455       2.0566
     148       4.9645       0.9062       1.9037       1.7058       2.2178
     149       6.2940       1.0498       2.6633       1.2935       1.7739
     150       3.6478       0.7482       1.8099       0.8208       1.8877
     151       4.6532       0.8004       2.0169       1.1538       2.0334
     152       3.8954       0.8285       2.2324       1.1891       2.7685
     153       2.4227       0.6640       1.9274       0.9148       2.0723
     154       4.0530       0.7614       2.2341       1.0013       2.4717
     155       3.3485       0.7398       2.5913       1.0827       2.4062
     156       2.6490       0.7556       2.4047       1.0914       2.5851
     157       2.6968       0.7114       1.4490       1.2190       2.2176
     158       3.4065       0.7787       1.9423       1.3440       2.0749
     159       2.7040       0.8220       1.3572       1.2382       1.9796
     160       3.1630       0.8044       1.4226       1.1709       2.2964
     161       2.8310       0.7290       1.4939       1.1615       2.1092
     162       1.9948       0.7546       1.4915       0.9144       1.8816
     163       3.6413       0.8063       1.3399       1.5232       1.8694
     164       2.2485       0.8114       0.8398       1.3377       1.8835
     165       2.0283       0.8233       1.4996       0.8646       1.8571
     166       2.2451       0.8289       1.1334       1.1048       1.8518
     167       3.2657       0.8321       2.7003       0.6407       2.4189
     168       2.2786       0.7676       1.7574       0.8983       1.8512
     169       2.2716       0.9687       2.0192       1.2020       2.0016
     170       2.6730       0.8125       1.8044       0.7457       2.3421
     171       3.4529       0.8036       1.4364       0.8303       1.6892
     172       5.0376       0.6970       1.8737       0.9708       1.5715
     173       4.6678       0.9399       0.9444       1.0450       1.9153
     174       4.0005       0.9071       1.1991       1.1541       2.2121
     175       6.6979       1.0328       2.3253       0.9608       2.0836
     176       6.7180       0.8768       1.8610       1.0414       2.3354
     177       2.9177       0.8173       1.6945       0.5309       2.4137
     178       3.6048       0.7971       1.6924       0.9061       2.1061
     179       4.1503       0.8652       2.1069       1.1332       2.4714
     180       3.3689       0.7294       0.9458       1.0455       1.7235
     181       3.8404       1.0385       1.2180       0.9069       2.5218
     182       3.7094       0.8781       1.6851       1.3027       1.9446
     183       2.3577       0.9217       2.0741       1.5755       2.5380
     184       2.3680       1.0806       2.0159       1.1350       2.1810
     185       2.4053       1.0365       1.8590       1.1501       1.7835
     186       1.6722       1.1705       1.5702       1.3463       1.8666
     187       2.2102       1.1999       1.7597       1.4389       2.1155
     188       3.1107       0.8890       1.8702       1.2950       1.5589
     189       1.7414       0.9126       0.7178       1.5823       1.8624
     190       3.2834       0.8607       1.3499       1.2969       2.4970
     191       5.5138       1.0602       1.6441       1.4304       1.5740
     192       5.1749       0.9897       1.3470       1.4538       2.0132
     193       4.9713       1.0900       2.1596       1.1596       2.1695
     194       2.4329       1.0284       1.6038       1.2122       2.1957
     195       4.1378       0.9895       1.3350       1.1252       1.9426
     196       3.0415       1.0644       1.3326       1.2923       1.7872
     197       3.7275       1.0699       1.8774       1.0303       2.0382
     198       4.3366       1.1024       2.0412       0.7659       2.0422
     199       2.9627       1.1474       1.6363       0.8554       2.2639
     200       1.8845       1.0095       1.5071       1.3480       2.3447
     201       2.7258       1.0070       1.9252       0.6922       2.3114
     202       2.0267       1.1874       1.5581       1.1072       2.5159
     203       2.3542       1.2960       1.1958       1.0262       1.6191
     204       4.5093       1.3029       1.1587       1.5055       1.9073
     205       2.6404       1.2527       1.8607       1.3131       2.0274
     206       4.1832       0.9807       2.1649       1.4015       2.0883
     207       6.5149       0.8254       3.0769       0.8079       2.6573
     208       6.9074       0.9291       2.5510       0.6807       2.0281
     209       5.6840       0.8930       1.9984       0.8700       1.8297
     210       6.2954       0.9928       1.3547       1.0015       1.7896
     211       4.8425       0.9740       2.0649       1.3024       2.2388
     212       4.7405       1.0516       0.8691       1.0532       1.5249
     213       2.7854       1.1364       0.4871       1.9815       1.9097
     214       3.4845       0.9598       1.4840       0.6389       1.6554
     215       3.9953       1.2094       1.1040       0.9357       1.6633
     216       3.5719       1.0129       1.9772       1.2712       1.8879
     217       3.7730       0.9104       2.4791       1.4353       2.3261
     218       3.4312       1.0939       2.6458       1.1492       2.5249
     219       2.4600       0.9669       1.6681       1.2453       2.2074
     220       1.8856       0.9158       1.7194       0.8789       2.0416
     221       2.5597       0.8876       1.8410       1.1411       2.5791
     222       2.4470       0.8477       1.7125       1.3903       2.1300
     223       5.7050       0.9924       1.8453       1.2129       1.9810
     224       5.2830       0.8372       1.7291       1.0693       1.5231
     225       4.8853       0.9678       1.5916       1.8795       2.3901
     226       5.2742       1.1792       2.0456       2.0416       2.5597
     227       4.1173       0.9321       1.1951       1.5922       1.8035
     228       3.9949       0.8608       1.7288       1.0387       2.2536
     229       2.9211       0.8044       1.1544       0.7855       1.5464
     230       5.6123       0.8207       1.8631       1.0335       1.7842
     231       6.4988       0.6895       2.2231       1.0222       2.0306
     232       6.3377       0.9209       2.6100       0.9979       2.0115
     233       4.5146       0.7952       1.1417       0.8263       1.7182
     234       4.8751       0.8643       1.8247       1.3216       1.4757
     235       7.7678       0.9352       3.4614       1.0941       1.9512
     236       6.4676       0.9753       2.3612       1.0142       2.5780
     237       5.7424       0.8248       1.7512       1.0113       2.0795
     238       2.3507       0.9478       0.5743       1.0503       1.2652
     239       2.6219       0.9968       0.8461       1.5294       1.8905
     240       2.4367       0.8274       1.7782       1.3879       2.1280
     241       2.1679       1.0359       0.8357       1.4776       1.5703
     242       3.0336       0.9512       1.1742       1.1691       1.4684
     243       3.8939       0.8676       0.9666       1.5505       1.2558
     244       2.6378       1.1136       1.0752       1.0286       1.7140
     245       3.0965       1.0985       0.9046       1.3593       1.6713
     246       3.0411       1.1585       0.6251       1.5939       2.0261
     247       2.8376       1.0518       0.9447       1.2010       1.8339
     248       2.5141       1.0900       1.1998       1.3230       1.5245
     249       2.9907       1.0133       1.3189       0.9162       1.7976
     250       2.1198       1.0875       0.9200       1.2793       1.8326
     251       2.2118       1.0525       1.6894       1.2460       2.6320
