#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3611       0.1706       0.8114       0.6666       0.6368
       3       1.4903       0.1802       0.7864       0.7002       0.7283
       4       1.5165       0.1836       0.8785       0.7575       0.7913
       5       1.5423       0.1667       0.8765       0.6935       0.6851
       6       1.5464       0.1878       0.9174       0.7137       0.7378
       7       1.5726       0.2778       1.1526       0.7188       0.6968
       8       1.5416       0.2908       1.1696       0.6221       0.9331
       9       1.5421       0.2768       1.2203       0.8359       0.6288
      10       1.5952       0.2655       1.1534       0.6949       0.6606
      11       1.5994       0.2781       1.2088       0.6790       0.7058
      12       1.6721       0.5352       1.4073       0.6794       0.8093
      13       1.5842       0.5367       1.6916       0.3783       0.6617
      14       1.6313       0.5315       1.3082       0.6839       0.5895
      15       1.9235       0.5761       1.5037       0.8492       1.2493
      16       1.7376       0.4937       1.3394       0.7199       1.3369
      17       1.6197       0.7615       1.4408       1.2441       1.5051
      18       1.5497       0.8646       1.6518       1.0838       1.9331
      19       2.4091       0.7320       1.4921       0.6814       1.8401
      20       2.4929       0.6628       2.0414       1.2535       2.2745
      21       3.1085       0.8579       1.3246       0.9405       1.6149
      22       2.9758       0.8284       2.5034       1.3166       2.7726
      23       3.1113       0.8025       2.2842       0.9497       2.2811
      24       2.4271       0.8067       2.1968       0.8928       2.2929
      25       2.3339       0.7397       1.7699       1.2016       2.2278
      26       2.3208       0.7649       3.3814       1.5445       3.4530
      27       2.4924       0.8638       2.8377       1.4085       2.9316
      28       2.8521       0.8318       2.9111       1.4035       2.5475
      29       4.4412       0.8019       3.0169       1.0640       1.9282
      30       2.7188       0.7786       1.8509       1.2465       2.2292
      31       3.1723       0.7708       1.5310       0.9415       1.6918
      32       4.1833       0.9000       1.9775       0.9025       1.6049
      33       2.5799       0.9350       1.4059       0.7582       1.8135
      34       3.8951       0.8214       1.6080       1.1564       2.2445
      35       3.4542       0.7481       1.7294       0.9243       1.9455
      36       2.9890       0.9613       1.3016       1.2962       1.6629
      37       3.0623       0.8097       1.5236       1.2135       1.6743
      38       3.9159       0.7458       1.4187       1.3758       1.1599
      39       3.8768       0.8460       1.7635       1.2489       1.7853
      40       3.8694       0.9085       1.1157       1.3300       1.8040
      41       4.6001       0.7473       1.6920       1.4701       1.3772
      42       4.9930       0.7265       1.5493       0.8650       1.0658
      43       4.9528       0.7409       2.3217       0.9028       1.7589
      44       4.1010       0.8498       1.5700       1.7240       1.3101
      45       4.5802       0.6552       1.5930       1.2230       1.3244
      46       3.8317       0.7454       1.1251       0.9316       1.2250
      47       4.8324       0.6972       1.9793       1.4745       1.2872
      48       4.3961       0.7075       1.9860       1.2565       1.7469
      49       3.7911       0.7388       1.6308       0.9055       1.6577
      50       4.5311       0.7700       2.3075       0.9787       1.3785
      51       4.0600       0.7878       2.1358       1.1461       1.1256
      52       3.5867       0.7725       1.6685       1.1150       1.4285
      53       4.8762       0.6709       2.3905       1.2027       1.2441
      54       4.7582       0.7139       2.0583       1.3272       1.7312
      55       3.8990       1.0554       1.5258       2.0917       1.7657
      56       5.8657       1.1263       2.4868       1.6014       1.8374
      57       3.8848       0.9639       1.3374       1.5258       1.4325
      58       4.1961       0.8398       1.9989       1.4784       1.7443
      59       3.9835       0.9178       1.7172       0.9214       1.6752
      60       5.3746       0.8015       2.2903       0.7679       1.9364
      61       5.7948       0.8270       2.7047       0.8357       1.6791
      62       5.4222       0.7510       2.9438       1.0666       1.8001
      63       5.1700       0.7147       2.8888       0.7041       1.8915
      64       5.7450       0.8714       2.8134       1.3101       1.2568
      65       4.5540       0.9174       2.7680       1.8064       2.1625
      66       5.9936       0.8604       3.9136       1.9969       2.6354
      67       6.9754       0.9654       4.8283       1.7478       2.9999
      68       6.2858       1.0378       4.5225       2.1975       2.8531
      69       5.7449       0.9828       4.0447       1.8689       2.5784
      70       6.2673       0.9775       4.2661       1.9332       2.3779
      71       5.5204       0.7894       4.3625       1.8048       2.1317
      72       5.6818       0.8831       3.8925       1.9289       2.3259
      73       6.5989       0.8776       4.2987       2.2870       2.6438
      74       5.8353       0.8015       3.8244       2.0188       2.6020
      75       6.4715       0.9280       4.1311       1.9525       2.4977
      76       6.9492       0.8969       4.6779       1.4951       2.9569
      77       7.3114       0.9243       4.5676       1.5592       2.6516
      78       6.8470       0.9901       3.7180       1.7929       2.8114
      79       6.6698       1.1234       4.4200       2.0224       3.3173
      80       7.3629       0.8695       4.3989       1.8989       2.9118
      81       7.0060       0.9545       3.7377       1.9076       3.0759
      82       6.1127       0.9204       4.4166       1.8437       3.0012
      83       5.3732       0.8526       3.9644       1.8555       2.5900
      84       6.6659       0.8679       5.1391       1.7034       2.7812
      85       6.0201       0.8228       3.6247       1.7813       2.8292
      86       6.4010       0.8972       4.4531       1.7993       3.3263
      87       8.5390       0.9309       5.8005       1.5163       3.1123
      88       7.5837       1.0206       5.2057       1.4554       3.3761
      89       7.5681       0.9972       5.7959       1.6191       3.3230
      90       8.0770       0.9394       5.8975       1.4973       3.3037
      91       7.2901       1.0082       5.3417       1.5507       3.3273
