#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
      56       3.2182       1.0524       2.0197       1.1230       2.2382
      57       3.3907       0.7649       2.5307       1.2437       2.4971
      58       1.9121       1.0357       1.5661       0.7796       1.9043
      59       1.7741       0.9627       1.6500       0.9202       2.1208
      60       2.7433       0.8894       1.1624       0.6315       1.6515
      61       2.6823       0.8537       1.2492       0.9184       1.5870
      62       3.2364       0.7092       1.8097       0.7411       1.7186
      63       3.7186       0.7061       1.8287       0.9233       1.7378
      64       3.5811       0.7883       1.1233       1.0077       1.8580
      65       3.3554       0.9312       1.9455       1.3197       2.1592
      66       4.0220       0.9616       1.4217       0.7151       1.9558
      67       5.0800       0.8688       1.7944       1.2451       2.1878
      68       3.7954       0.8654       1.3527       1.4806       1.9557
      69       3.9501       0.7949       2.2276       1.4271       2.3843
      70       3.6220       0.8624       2.2163       0.8991       1.8335
      71       3.4773       0.7754       1.8958       1.1316       1.9744
      72       4.8039       0.8821       1.7074       0.7955       1.5732
      73       3.8779       0.7979       1.8925       1.2707       1.7012
      74       4.1005       0.8783       1.8700       0.9968       1.5060
      75       4.4686       0.9139       1.7569       1.1335       1.5523
      76       3.9031       0.8460       1.7074       1.7023       1.9318
      77       5.8644       0.8871       1.8625       2.0343       1.7916
      78       3.8503       1.1437       2.1387       1.8193       2.2895
      79       3.2959       0.9618       2.2875       1.5743       2.2981
      80       4.0552       1.0478       2.5118       1.4218       2.5243
      81       3.1136       1.0036       2.1698       1.7457       2.5263
      82       4.5691       0.9051       2.5647       1.4802       2.4071
      83       3.8037       0.9870       2.2787       1.4243       1.9716
      84       4.1358       0.9179       2.6262       1.6991       2.5334
      85       4.4901       1.0066       2.2348       1.2025       2.1252
      86       4.6934       1.0442       1.9906       1.0756       1.9341
      87       4.2204       1.0410       2.4238       1.2282       2.1821
      88       4.6201       1.1317       1.8396       1.4887       2.0282
      89       4.3478       1.0724       2.2964       1.5731       2.2136
      90       2.9232       0.8751       1.7101       1.9290       1.7337
      91       3.4575       1.0726       2.5540       1.3121       2.5061
      92       3.0458       1.0826       2.9118       1.4259       2.6142
      93       2.6149       1.2459       2.8315       2.2835       2.7555
      94       2.4223       0.9872       2.7973       2.3883       2.5734
      95       2.9911       1.0221       1.8352       2.3681       2.1035
      96       3.9170       0.8625       2.3905       2.6718       2.3942
      97       3.4477       1.0103       2.6841       2.6883       2.3617
      98       3.7534       1.2103       3.6086       3.3722       3.3135
      99       3.8722       1.2777       3.4748       3.4483       3.0307
     100       3.0461       1.1345       2.9377       2.9783       2.6270
     101       3.0042       0.9739       1.7948       3.0344       2.4110
     102       3.3709       1.1958       2.0096       3.1625       2.4680
     103       3.4140       1.0771       2.0099       2.4645       1.9451
     104       3.9051       1.0643       2.0573       2.9199       1.9896
     105       3.6827       1.1999       2.1911       2.9694       2.5922
     106       4.1549       1.2470       1.9901       3.1066       2.9027
     107       5.5826       1.2501       3.0118       3.0123       3.0361
     108       3.0800       1.3071       2.0373       2.5718       2.4800
     109       2.5852       1.2040       1.6710       2.6841       2.1397
     110       4.0128       1.1558       1.3683       2.6453       2.0278
     111       3.8589       1.0960       1.5651       2.5055       1.9767
     112       3.3317       0.9720       1.5672       2.0265       1.5693
     113       2.3426       0.9197       1.4179       2.2941       1.5797
     114       3.7125       0.9551       1.9418       1.9124       1.5388
     115       3.2824       1.0439       2.0209       2.3108       1.5507
     116       3.2724       0.9636       2.0853       2.2692       1.9025
     117       3.7086       0.9777       2.1461       2.4984       1.8663
     118       4.3501       1.0590       2.4890       3.1443       1.6455
     119       3.4179       1.0192       2.6031       2.7936       2.2750
     120       2.3876       0.9726       1.4776       2.4586       1.7914
     121       3.5554       0.8990       1.5354       2.2236       1.7065
     122       3.1394       0.8989       2.2218       2.0701       1.6632
     123       3.8635       1.0277       2.7800       1.6731       2.4184
     124       3.1451       1.1616       2.5518       2.2577       2.6583
     125       3.6980       1.2876       3.2594       1.9929       2.9661
     126       2.6526       1.2658       1.8415       1.8268       2.1955
     127       3.3094       1.1599       2.3501       1.7895       2.4661
     128       3.0284       1.1864       3.0185       1.8516       3.3338
     129       3.2936       1.1153       2.2485       1.6090       2.4024
     130       3.1856       1.0145       2.6676       1.5079       2.2373
     131       2.3767       1.0203       2.6507       1.6559       2.1277
     132       2.7067       1.1166       2.6877       1.8495       3.1684
     133       2.3928       1.1246       2.2596       1.6420       2.7876
     134       2.6681       1.0913       2.4491       2.2059       2.7875
     135       2.8897       1.2177       2.5953       1.5210       2.7455
     136       2.6442       1.0773       1.9753       1.8207       2.2172
     137       3.5545       1.2156       3.1452       1.4104       2.8565
     138       2.2748       1.2748       2.0224       1.8742       2.2229
     139       2.7718       1.2477       2.2693       2.1847       2.4406
     140       2.6531       1.1240       2.3589       1.8329       2.6189
     141       3.0187       1.2903       2.9349       2.3200       3.0352
     142       2.8683       0.9892       1.9660       1.0129       1.7127
     143       3.5092       1.1873       2.4084       1.5500       2.4978
     144       3.2217       1.2715       2.1812       1.8870       2.5331
     145       3.7162       1.3126       2.8224       1.4874       3.2261
     146       3.9134       1.2889       3.0423       2.5341       3.0986
     147       4.8551       1.0995       3.2149       1.0982       2.7738
     148       6.3583       1.3605       4.2826       1.8142       3.2792
     149       3.0244       1.0932       2.8494       1.8548       2.9067
     150       3.5322       1.2563       2.4460       1.6221       2.6227
     151       3.2150       1.3947       2.3897       1.4920       2.2790
     152       3.9136       1.2115       3.3130       2.1634       2.9826
     153       3.9971       0.9754       3.2630       1.4611       2.2623
     154       4.1748       1.2484       3.1661       1.7181       2.6342
     155       4.4456       1.0635       3.3350       1.1039       2.8434
     156       3.3624       1.0070       2.4811       1.3482       2.4839
     157       3.0537       0.9760       2.3547       1.3484       2.1287
     158       3.9642       1.1522       2.9030       1.6725       3.1677
     159       4.5963       1.4016       3.5915       1.9224       3.6049
     160       3.3509       1.0367       2.6054       1.7723       2.8671
     161       3.5830       0.9742       2.0794       1.9919       3.0238
     162       3.9213       0.9679       1.9590       1.8622       2.4957
     163       2.9036       1.1392       2.0068       1.9260       2.8251
     164       3.1508       1.0504       2.1662       1.7949       2.6161
     165       4.6900       1.0830       1.9083       2.3812       2.1693
     166       4.2013       1.0275       2.6359       1.9172       2.6900
     167       2.5409       1.1342       1.8910       1.7317       2.2897
     168       3.1084       0.8470       2.0954       1.0945       2.2831
     169       4.0070       1.0178       2.3395       1.4427       2.2756
     170       3.7309       1.0291       1.8382       1.6169       1.7485
     171       3.4769       1.0729       1.9655       1.7295       1.9163
     172       2.9209       1.0458       1.8845       1.2880       2.1618
     173       3.8157       1.1617       2.7111       1.7838       2.7909
     174       2.4386       1.0291       1.6297       1.7578       1.8570
     175       3.8831       1.0338       1.4645       1.7326       1.7585
     176       2.5087       1.1309       1.8037       1.6342       1.9587
     177       2.5489       1.1353       1.9138       1.8458       2.1332
     178       3.6238       0.8174       1.5505       1.6504       2.2016
     179       2.8523       1.0523       1.2189       1.7011       2.8901
     180       3.1579       0.9632       1.3248       1.6139       2.0819
     181       3.1925       0.9519       1.8221       1.3073       1.8933
     182       4.2732       1.0633       2.8280       1.6973       2.5795
     183       3.0256       1.1452       2.2033       1.9506       2.1101
     184       2.7593       1.0000       2.1681       1.6546       2.4731
     185       3.1663       1.1105       1.8079       1.8701       2.3415
     186       2.8156       1.2396       1.9296       1.8833       2.4417
     187       2.2788       1.2130       1.6195       1.6647       2.2750
     188       2.9338       1.0196       1.7496       1.7768       2.1394
     189       4.0066       1.0004       1.6497       1.7092       2.1347
     190       3.8338       0.9855       1.9518       1.5482       2.6155
     191       4.7998       1.1560       1.7116       1.9254       2.8510
     192       3.2748       1.0656       2.0237       1.7149       1.9594
     193       3.0288       1.2679       2.4450       1.8353       2.5411
     194       3.9023       1.1261       2.8010       1.4895       2.8099
     195       3.8830       1.1688       2.5151       1.4311       2.3062
     196       4.3556       1.0716       2.3546       1.7684       2.7406
     197       4.1286       1.1558       2.1142       1.8303       2.1612
     198       4.6826       1.0735       2.7126       1.6751       2.3982
     199       5.0453       1.1058       2.2509       1.4753       2.3976
     200       4.4528       1.0714       1.0721       1.7098       2.5225
     201       4.2927       1.2070       2.5040       1.7609       2.5269
     202       4.6325       1.1812       1.9527       1.7460       2.4055
     203       2.9024       1.2431       1.5073       1.8628       2.1532
     204       2.8400       0.9904       1.3732       1.2027       2.0486
     205       2.8271       1.0571       1.2344       0.7010       1.6773
     206       2.9095       1.0199       1.7294       1.2446       2.0914
     207       2.2157       0.9700       1.9574       1.5123       2.2999
     208       3.2889       1.0454       2.6612       2.0983       2.9434
     209       4.1494       0.9974       2.6636       1.7907       2.3562
     210       4.2603       1.0602       3.0258       1.7261       2.6062
     211       2.9824       0.9161       2.0493       1.3249       1.7622
     212       3.6807       1.1605       2.9700       1.4610       3.0012
     213       2.5379       1.1809       2.5314       1.8970       2.6250
     214       2.6956       1.1646       2.2190       1.4599       2.5784
     215       3.1179       0.9792       1.1203       1.2929       2.1198
     216       3.3723       0.9942       1.8087       1.1713       2.1020
     217       2.8964       1.1503       2.4410       1.4294       2.3492
     218       3.1611       0.9645       1.8067       1.0665       2.0220
     219       3.4160       1.0313       1.9634       1.5229       2.1759
     220       2.3255       0.9625       1.5889       1.4988       2.1286
     221       3.3291       0.9496       1.8166       1.5656       2.3602
     222       2.7155       0.9285       1.9202       1.1081       2.1345
     223       3.2942       0.8958       1.8341       1.3543       1.9477
     224       2.3772       1.0075       1.7449       0.9091       1.8515
     225       3.6901       1.0352       1.9585       1.3481       1.7098
     226       2.8316       1.1750       2.1468       1.5335       2.0214
     227       2.0365       1.0884       1.2183       1.5298       1.5697
     228       3.3841       1.1295       2.6580       1.7104       2.2484
     229       2.1448       0.8492       1.3489       1.3501       1.3514
     230       2.3629       1.1838       1.3724       2.0325       2.0799
     231       2.2722       1.0192       1.5710       1.3002       1.6049
     232       1.9926       0.9035       1.5629       1.2562       1.8434
     233       2.2212       1.0949       1.8949       1.4219       2.6193
     234       3.1150       1.0834       2.4853       1.0334       1.8570
     235       4.8491       1.1944       3.1243       1.2441       2.4512
     236       3.2598       1.0739       2.1209       1.3948       2.6704
     237       3.8380       1.0045       1.6597       1.5961       1.9808
     238       3.1750       1.1059       1.8171       1.4898       2.0261
     239       3.3348       0.9803       1.8721       1.4214       2.1857
     240       2.0194       1.0542       1.2464       1.2957       1.6458
     241       2.6731       0.9093       0.8459       0.9023       1.6085
     242       2.2459       1.0681       1.3229       1.3658       1.6367
     243       2.6761       1.0231       1.4371       1.4574       1.2156
     244       2.6170       1.1377       1.4729       1.4764       1.9189
     245       4.0404       1.1903       1.9490       1.2968       1.8649
     246       2.8984       1.1620       2.2198       1.4352       1.8610
     247       3.1177       1.1165       2.1843       1.4319       1.8928
     248       2.9357       1.1830       2.9427       1.5584       2.7288
     249       2.2588       1.0087       2.3621       1.5764       2.1174
     250       3.3313       1.0251       2.7127       1.1588       2.0833
     251       2.2545       0.9988       1.4471       1.2900       2.1347
     252       2.2971       1.0891       1.5232       1.4026       2.0774
     253       2.0491       0.9834       1.1025       1.1706       1.4111
     254       2.3514       1.0033       2.1887       1.4547       1.8740
     255       4.3460       0.9761       2.5786       1.2129       2.3871
     256       3.1083       0.9761       2.0837       1.1984       1.6879
     257       3.3416       1.0065       2.0995       1.8428       2.3371
     258       2.5782       1.0320       1.1722       1.4580       1.5318
     259       3.4315       0.9795       3.0171       0.9325       2.3725
     260       2.9518       1.0175       2.2422       1.5742       2.1017
     261       3.0569       1.0601       1.6922       1.5939       2.4565
     262       2.7097       1.0382       1.3490       1.3327       2.5852
     263       2.2050       1.1579       1.5924       1.0583       1.9581
     264       3.8600       1.2311       1.9389       1.8316       2.7427
     265       3.7603       1.3160       2.4738       1.2505       1.8565
     266       2.8557       1.3755       2.2079       1.0463       1.7777
     267       2.9576       1.4259       1.8599       1.6758       1.8564
     268       4.0545       1.1525       1.7646       1.1260       2.0131
     269       3.8373       1.4231       2.4203       1.4634       2.5527
     270       3.9314       1.3975       2.1214       1.2025       2.2445
     271       4.3283       1.3047       2.1664       0.8323       1.9463
     272       3.4986       1.1445       1.3365       1.3756       1.7698
     273       2.8384       1.2929       1.7672       1.1470       1.6570
     274       4.1732       1.2074       1.9754       1.9961       2.2141
     275       4.5129       1.4681       1.7204       1.7891       1.5308
     276       6.8708       1.2816       3.6354       1.5454       2.4603
     277       6.4711       1.3247       3.5000       0.8160       2.2439
     278       4.1787       1.2213       2.3420       1.2605       1.9800
     279       4.4757       1.2399       2.4793       1.3611       2.1065
     280       5.5168       1.2192       3.0001       1.7273       2.5693
     281       3.2127       1.0747       2.9839       1.6846       2.6899
     282       4.4738       1.1737       2.6682       1.7096       2.2760
     283       5.5364       1.1731       3.4192       1.5820       2.7088
     284       3.1963       1.4988       2.2241       1.0391       2.2905
     285       3.0714       1.3732       2.6627       1.5571       2.4797
     286       5.7806       1.2304       3.7528       1.4574       2.4908
     287       4.5519       1.1606       2.4008       1.7210       2.6605
     288       5.9219       1.2443       3.1813       1.3027       2.6627
     289       5.5079       1.2857       2.8077       1.8978       2.3500
     290       4.9766       1.1420       2.1028       1.5656       2.1971
     291       3.1915       1.3224       2.6410       1.3741       2.3817
     292       4.6700       1.3366       2.4398       1.5891       2.2493
     293       5.1432       1.2817       2.8699       1.3722       2.7395
     294       6.0745       1.3678       2.5216       1.6791       2.1329
     295       6.9748       1.3312       3.6174       2.0764       3.1190
     296       7.7783       1.2765       3.2412       1.6402       2.5337
     297       5.7889       1.3105       2.3676       1.5771       1.9741
     298       5.7206       1.3308       2.7506       1.6653       2.3844
     299       6.9880       1.1602       2.8092       0.8813       2.0253
     300       7.1322       1.2051       3.4807       1.3388       2.5193
     301       4.4679       1.1869       2.1105       1.6120       1.9715
     302       5.1499       1.1818       2.2545       1.5236       2.0956
     303       4.0102       1.1645       2.6021       1.4108       2.3559
     304       5.1565       1.2052       2.4563       1.0624       2.4181
     305       4.4070       1.0652       1.8839       1.1995       1.9834
     306       4.9380       0.9956       2.0659       1.4659       1.7947
     307       5.2950       0.9774       3.1129       1.8447       3.1597
     308       4.2096       1.0845       2.2986       1.5035       2.6734
     309       5.0045       0.9955       2.1430       1.5050       2.3717
     310       6.4606       0.9178       4.3826       1.1375       2.8868
     311       5.6867       1.0047       3.8282       1.3848       2.7670
     312       5.3185       0.8661       2.8466       1.6301       2.1607
     313       4.1912       0.9607       3.0257       1.1258       1.9883
     314       4.9292       0.9480       3.0781       1.6616       2.5168
     315       7.1995       1.1104       3.6127       1.4343       2.7729
     316       5.8007       1.0190       3.2826       1.6795       2.4633
     317       5.2133       0.9310       2.7464       1.7580       2.5418
     318       6.6990       0.9562       3.7354       1.0899       2.8719
     319       5.3846       0.9445       3.6299       1.5439       2.3603
     320       4.9077       0.9448       3.2582       1.9049       2.1646
     321       4.8420       0.7955       3.0727       1.1694       2.1318
     322       4.4230       1.0780       2.8495       1.5825       2.2162
     323       4.8417       0.9805       2.5215       1.1724       2.1319
     324       5.1145       1.1629       3.3939       1.2185       2.6324
     325       5.5345       0.9691       3.6171       1.2845       2.4053
     326       3.9226       1.0831       2.5862       2.3365       2.3819
     327       3.0344       1.1401       2.5257       1.8102       2.1854
     328       3.3691       0.8827       1.8297       2.0346       2.3241
     329       3.1045       1.0767       1.5962       1.3639       1.5069
     330       1.8746       1.1491       1.6328       1.6194       2.0473
     331       2.0737       1.1205       0.9606       2.4338       2.0806
     332       2.6873       1.2045       1.7202       3.2695       2.3630
     333       3.8838       1.1361       2.6612       2.3937       2.1865
     334       2.2811       1.2188       1.4313       2.4069       1.7910
     335       2.8536       1.0239       1.9167       2.2532       2.0592
     336       3.4150       1.0840       1.9958       1.8888       2.0408
     337       3.5382       1.0881       1.5604       2.8639       1.8775
     338       4.1892       1.2189       1.7728       1.8715       1.7133
     339       4.2667       1.0810       2.8921       2.7872       2.0889
     340       4.7245       1.0142       1.7302       2.6677       1.5567
     341       5.3766       1.0030       2.2871       3.0846       2.3565
     342       3.6308       1.0344       1.4541       3.3496       2.2637
     343       3.9600       1.0133       1.6043       2.0197       2.2354
     344       3.7702       1.1449       1.3896       1.9431       2.4278
     345       2.1198       1.1007       0.4641       2.3424       2.4966
     346       1.9965       1.1951       1.4639       1.9635       2.2109
     347       3.3207       1.1478       1.9638       2.1806       2.9405
     348       2.2794       1.1209       1.1109       2.5421       2.4825
     349       2.8243       1.0490       2.1675       2.0146       3.0096
     350       3.8579       1.0525       2.4047       2.7169       2.8971
     351       2.9381       1.1782       2.6093       1.9499       2.6419
     352       2.9134       1.2842       1.7593       2.7408       3.2995
     353       2.1795       1.4465       2.5838       2.4948       2.9132
     354       3.4155       1.1870       2.5262       1.6287       2.5591
     355       4.3665       1.3270       2.9735       1.5312       2.2748
     356       3.9967       1.3894       3.3042       2.5193       2.7523
     357       2.9512       1.2365       2.3939       1.9632       2.3864
     358       2.8229       1.1234       1.5741       1.0980       1.3874
     359       2.3863       1.4204       2.2322       1.2718       2.5354
     360       3.6526       1.3393       2.2582       1.2455       2.4403
     361       4.9442       1.5346       2.6771       2.2876       2.8172
     362       4.1937       1.2658       1.9565       1.0238       1.8832
     363       4.1100       1.5187       2.4331       2.2010       2.7777
     364       4.1687       1.4707       2.7472       2.4338       2.8246
     365       4.4128       1.3016       2.3914       2.5075       2.4348
     366       5.9186       1.3775       2.2597       2.3980       2.1147
     367       4.9978       1.3088       3.0987       1.8363       2.4351
     368       3.5221       1.4569       2.6302       1.8660       2.6859
     369       3.7836       1.2088       1.1884       1.7743       2.4164
     370       4.9183       1.7417       2.0577       2.5914       2.6665
     371       2.7399       1.3583       1.2136       2.1880       2.5696
     372       2.4299       1.7594       1.6624       1.5055       2.5350
     373       2.3070       1.5109       1.1946       1.6279       2.1757
     374       2.3351       1.6072       1.1646       1.7333       1.8943
     375       2.6396       1.4421       1.5117       1.6454       1.9588
     376       2.7174       1.7046       2.0143       1.9187       2.4024
     377       2.3289       1.8180       2.0628       2.9167       2.6481
     378       4.3093       1.7093       2.4226       2.8389       2.4906
     379       4.7291       1.5323       3.0299       3.3929       2.7815
     380       2.5079       1.3903       2.7948       3.5358       3.8554
     381       3.1855       1.7476       2.7060       4.1523       3.5980
     382       2.5203       1.5112       2.9201       4.0519       3.7252
     383       2.3313       1.4227       2.5617       3.7298       3.0921
     384       3.1619       1.2835       2.1271       3.2718       2.3191
     385       2.2997       1.6238       2.3668       3.2962       3.6017
     386       3.6926       1.5854       1.8469       3.5040       2.2455
     387       4.3314       1.8507       2.4830       3.3208       1.8392
     388       3.3804       1.2627       1.7723       3.8749       1.7450
     389       2.8334       1.4123       2.2823       3.4816       2.2130
     390       2.1799       1.1625       2.2750       3.5360       2.9636
     391       2.6962       1.2414       2.0839       4.0039       2.7460
     392       2.5513       1.1108       1.2151       3.6985       2.7861
     393       3.1627       1.0273       2.0853       3.6588       2.2406
     394       2.8655       1.3949       2.0997       4.1538       2.9567
     395       2.4664       1.3383       1.7363       3.6322       2.4884
     396       2.8608       1.2699       2.5416       3.8400       2.4342
     397       4.9492       1.1431       3.4206       4.3527       2.5882
     398       5.2351       1.3010       4.1899       3.8390       2.2996
     399       6.0920       1.0481       3.8102       3.6174       2.3486
     400       7.4507       1.2468       4.1281       4.1025       2.1330
     401       4.9398       1.2549       3.1996       3.9361       2.4755
     402       4.4352       1.4300       3.0108       3.2918       2.6984
     403       5.3207       1.1619       4.0784       3.8198       2.4560
     404       4.9450       1.5092       3.3530       3.4503       3.1494
     405       4.5963       1.3203       3.6716       4.1639       2.9860
     406       6.0066       1.4795       3.6480       3.4017       2.2870
     407       6.1953       1.2711       4.2154       3.7855       2.5286
     408       5.9507       1.5864       3.2740       3.2415       2.0007
     409       7.6027       1.3164       4.3209       4.3221       2.7932
     410       7.4703       1.3965       4.8848       3.7806       2.3141
     411       7.0491       1.5109       3.5727       3.1900       2.2016
     412       6.8986       1.3701       3.7039       3.2919       2.2047
     413       8.4829       1.1311       5.5139       3.6383       2.3651
     414       7.4133       1.1367       4.5734       3.9093       2.8928
     415       7.8103       1.3088       3.8363       4.0162       3.2635
     416       8.2701       1.3514       4.6822       3.2577       2.8198
     417       6.0982       1.3216       3.1623       3.9035       2.6197
     418       5.6311       1.3011       3.9927       3.8878       3.1033
     419       4.2602       1.1552       2.9271       3.5220       2.5970
     420       4.5444       1.2223       2.7374       4.2639       2.4833
     421       5.6236       1.6041       2.9402       3.9043       2.8708
     422       5.8123       1.5990       3.5435       3.8413       2.8531
     423       5.0682       1.1916       3.9162       3.7273       3.0877
     424       4.6558       1.3942       3.7232       3.8434       4.1878
     425       6.6697       1.1576       4.5663       3.7896       3.2796
     426       6.6871       1.1895       4.0699       3.4231       3.3077
     427       6.3013       1.4281       5.2728       3.6760       4.0093
     428       7.8962       1.4335       3.7709       3.9576       2.5334
     429       5.5777       1.1389       4.0193       3.3657       2.8303
     430       6.2369       1.3464       3.5528       3.7298       3.0876
     431       6.3704       1.4096       4.1188       3.7339       3.0079
     432       7.0434       1.5292       3.0677       3.6363       2.4808
     433       6.5353       1.2908       4.2262       4.6096       3.6254
     434       7.0703       1.4318       3.6390       4.0777       3.6277
     435       8.2604       1.1535       4.3253       3.5503       2.8900
     436       9.5552       1.3769       4.3052       4.2763       3.0449
     437       8.2708       1.1075       4.5363       3.2384       2.9730
     438       7.8381       1.4162       4.5729       3.9179       3.0138
     439       7.6290       1.3127       4.6139       3.7079       2.6223
     440       7.2895       1.1849       4.3820       3.6480       2.8725
     441       6.5300       1.0248       5.5077       3.1399       2.6515
     442       6.5971       1.2029       4.9670       3.2508       3.2872
     443       6.4763       1.2595       3.8514       3.3743       2.6147
     444       5.1781       1.0903       4.7011       3.7531       3.2105
     445       4.7595       1.1314       4.0741       4.3759       2.7647
     446       6.9503       1.1968       3.7927       3.1389       3.3602
     447       6.4640       1.1211       4.5222       3.6900       4.0456
     448       6.8815       1.1294       6.1873       4.5187       4.0513
     449       8.8045       1.2364       5.8980       3.5243       2.8548
     450      10.2022       1.2741       6.0832       3.5464       3.5037
     451      11.2524       1.3485       6.6799       1.6832       3.3976
     452       9.3372       1.1992       5.2502       3.6891       3.2451
     453       8.4528       1.1083       4.8469       3.1703       2.9163
     454      10.0805       1.2162       5.6948       3.3050       3.1389
     455      10.1981       1.2641       6.0148       3.0555       3.8651
     456       8.0896       1.3363       4.6407       2.8619       3.8492
     457       6.1308       1.3337       3.1197       1.5525       2.8846
     458       7.5302       1.1888       3.9347       1.6989       2.2290
     459       8.0397       1.2454       4.9456       2.2023       2.4909
     460       8.2631       1.1424       4.2315       2.0229       2.9546
     461       8.8031       1.2260       4.7732       2.0659       2.6418
     462      10.4760       1.2000       5.5870       2.5701       2.8308
     463      12.1899       1.2511       6.2344       2.0130       3.0098
     464       8.7670       1.3091       4.5631       2.2327       2.6536
     465       6.8973       1.1272       3.8753       2.1749       2.9154
     466       4.9235       1.3536       3.9629       2.5014       2.6256
     467       5.0173       1.2564       4.0895       1.8667       3.0541
     468       6.3257       1.3267       5.0528       1.4610       3.1161
     469       5.0125       1.2942       3.6436       1.7323       2.7890
     470       7.1308       1.1045       3.9203       1.5984       2.7029
     471       6.2185       1.3397       3.9476       2.4015       3.0997
     472       5.3858       1.3266       3.5217       2.0727       3.2810
     473       6.7035       1.4993       3.9372       2.2745       2.2162
     474       5.2485       1.5887       3.7780       2.4249       3.4078
     475       7.1899       1.4594       4.2441       2.6663       2.6594
     476       7.3310       1.1738       4.1050       1.8420       2.1963
     477       6.0454       1.2019       3.9009       1.9599       1.9718
     478       4.7714       1.6262       3.1711       1.7291       2.5610
     479       6.9065       1.4344       3.7438       1.7473       2.4572
     480       6.6372       1.4454       4.2337       2.1231       3.4411
     481       7.1484       1.3531       4.3113       2.4468       3.3009
     482       5.5699       1.3956       3.8536       2.2561       3.3997
     483       4.0569       1.5483       3.1683       2.0839       4.2642
     484       6.5497       1.1928       4.2985       1.5013       3.1830
     485       5.8466       1.3315       4.2185       2.2567       2.9770
     486       6.4688       1.2663       4.5495       2.1705       2.8816
     487       7.1769       1.3096       4.9697       3.0557       3.5602
     488       7.7007       1.4136       4.7219       2.6455       2.8692
     489       5.7871       1.2671       4.1733       2.1097       3.4694
     490       8.3101       1.4534       5.7730       2.4033       3.5717
     491       7.7859       1.4219       6.1184       1.7538       3.5337
     492       9.0083       1.4468       6.9012       1.9262       4.3467
     493       7.6496       1.5391       5.7595       2.1103       3.6191
     494      11.5893       1.4085       6.4293       2.5342       4.7625
     495      10.3294       1.5163       6.5829       2.4430       5.1647
     496      13.1048       1.3352       7.8625       2.7751       5.5133
     497      10.7048       1.2482       6.0293       2.4138       4.7001
