#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.5030       0.1674       0.8781       0.5188       0.7392
       3       1.6397       0.1790       0.9635       0.6652       0.7985
       4       1.6923       0.1715       0.9967       0.6860       0.9050
       5       1.6435       0.1931       0.9586       0.6556       0.8364
       6       1.6871       0.1845       1.0879       0.7647       0.8983
       7       1.7014       0.2868       1.2820       0.7995       0.9347
       8       1.6955       0.2645       1.2483       0.7026       0.9539
       9       1.7076       0.3031       1.2005       0.8637       1.0394
      10       1.6716       0.2968       1.3791       0.6545       0.8628
      11       1.7290       0.2874       1.3104       0.6859       0.9811
      12       1.7562       0.4758       2.0275       0.8004       1.1752
      13       1.5939       0.4567       1.3266       0.8683       1.0553
      14       1.6267       0.5623       1.4919       0.9403       1.1560
      15       1.6825       0.5545       1.4967       0.8983       1.1762
      16       1.7600       0.5643       1.9071       1.2445       1.1095
      17       1.9287       0.8111       1.1288       0.5781       1.6970
      18       3.3691       0.6626       2.0471       1.0319       1.4704
      19       3.4276       0.7168       2.6219       0.6442       1.2472
      20       4.5969       0.8527       2.6532       1.3320       1.7228
      21       4.8403       0.7358       2.9459       1.0558       1.8118
      22       3.8109       0.9142       2.6854       0.6925       1.9757
      23       3.7680       1.0220       2.4347       1.0586       2.0158
      24       3.9426       0.9782       2.5854       0.8524       1.5592
      25       3.9168       0.9056       2.4186       1.1965       1.7121
      26       4.3044       0.9511       2.4198       0.8506       1.6659
      27       4.1754       0.9310       2.6346       0.7825       2.1067
      28       3.8321       0.9732       2.3403       1.3551       2.0048
      29       1.6680       0.9019       1.2589       1.2794       1.4281
      30       2.9710       0.9487       1.9675       1.0903       1.6964
      31       3.4475       1.0710       2.3761       0.9856       1.6087
      32       1.4667       1.0768       0.7771       1.2659       1.6663
      33       1.7108       1.1958       1.3256       1.4503       2.3887
      34       1.5703       1.1952       1.6886       1.1432       1.6714
      35       1.3925       1.0685       1.6266       1.2915       1.9528
      36       1.5926       1.0663       1.4895       1.1063       1.5975
      37       1.6300       0.9970       1.2925       0.9381       2.4576
      38       1.6965       1.0883       1.0692       1.2238       2.4211
      39       2.0234       1.0187       1.2237       0.9290       2.4874
      40       1.9546       1.1023       1.4843       1.4265       2.4710
      41       2.1317       1.1579       1.4777       1.4526       2.3378
      42       1.8675       1.1641       1.4333       1.6073       2.7775
      43       2.0697       1.2762       1.7480       1.1338       2.6290
      44       1.7036       1.1281       1.8533       1.3801       2.8023
      45       1.4846       1.0938       1.4055       1.1393       2.5394
      46       1.8258       1.0277       1.3042       1.2259       2.4937
      47       2.0092       1.1981       1.3158       0.8591       2.3754
      48       1.3201       0.9751       1.3884       0.9304       2.6323
      49       1.8097       1.0806       1.2080       1.2519       2.5108
      50       1.8687       1.0499       1.6757       0.9965       2.3441
      51       2.6999       1.0694       2.4696       1.0760       2.5949
      52       1.4349       1.0455       1.2437       0.7544       1.9260
      53       1.9842       1.0414       1.7868       1.1032       2.4010
      54       2.1699       1.0544       1.9603       0.9661       2.4060
      55       2.2831       0.9729       1.3581       0.9368       2.1119
      56       2.0420       1.1016       0.8734       1.1214       2.1714
      57       2.1345       1.0179       1.0409       1.4465       2.2212
      58       2.2882       1.0301       1.2469       1.1098       2.2649
      59       2.2235       1.1108       0.8393       0.9284       2.2365
      60       2.4913       0.9438       2.2418       0.8281       2.8193
      61       1.9643       1.0375       1.6149       1.0362       2.5709
      62       2.4337       0.8827       2.3561       1.0324       2.5969
      63       1.8534       0.9958       1.4879       1.1648       2.2160
      64       1.4758       1.0355       1.4695       0.9427       2.1433
      65       1.5625       0.9793       1.6931       1.0549       2.6611
      66       2.5161       1.0210       1.9380       0.9612       2.4305
      67       2.7934       1.1490       2.1054       1.2345       2.9756
      68       2.1061       1.0896       1.5903       1.2803       2.5970
      69       1.5876       1.0497       1.1857       1.4892       2.4837
      70       1.6399       1.1069       0.9167       1.3306       2.3415
      71       1.5064       0.9993       1.1340       1.2179       1.9309
      72       2.0424       1.0667       1.5575       1.1910       2.6457
      73       1.9044       1.0277       1.0346       1.5827       2.0177
      74       2.2070       1.0231       1.4039       1.0166       2.2369
      75       1.9751       1.0083       1.8350       0.9377       2.0850
      76       3.4368       1.1042       1.1351       0.9605       1.6018
      77       2.3181       1.1390       1.2794       1.1377       2.0928
      78       1.8918       1.0693       1.3649       1.3082       3.3169
      79       1.9076       1.1505       0.9580       1.1109       2.8653
      80       2.1363       1.2226       1.5977       1.2796       1.9578
      81       2.5930       1.2091       1.3628       1.4610       1.7686
