#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.1959       0.1723       0.7472       0.5756       0.7308
       3       1.3584       0.1770       0.7958       0.5820       0.8588
       4       1.4328       0.1872       0.7430       0.6413       0.8553
       5       1.4307       0.1823       0.7222       0.6580       0.8795
       6       1.4600       0.1797       0.8145       0.6951       0.7795
       7       1.4522       0.2660       0.9026       0.6181       0.8283
       8       1.4496       0.2989       0.7557       0.6457       0.8168
       9       1.4610       0.2633       0.7760       0.4889       0.7973
      10       1.4753       0.2809       0.9603       0.6907       0.8009
      11       1.4810       0.2849       0.8635       0.6373       0.8849
      12       1.4562       0.5372       0.7057       0.5335       0.5269
      13       1.8413       0.5302       0.9212       0.5035       0.9475
      14       1.4013       0.6073       0.6719       0.7712       1.1982
      15       1.4735       0.5160       0.8087       0.7462       1.1277
      16       1.5300       0.6403       0.8825       0.7783       1.1730
      17       1.7538       0.6505       0.9073       1.2417       1.2915
      18       1.6604       0.7303       1.2298       1.1933       0.8899
      19       2.5353       0.7170       1.2626       1.5308       1.3019
      20       2.4296       0.7588       0.8102       1.1039       1.0782
      21       2.2218       0.7168       1.1697       1.1304       1.1798
      22       2.0400       0.6391       1.1995       1.4934       1.4909
      23       1.9265       0.6951       1.0385       0.9689       1.3160
      24       1.7553       0.7463       1.0650       1.2647       1.2586
      25       1.4419       0.7581       1.1232       1.1802       1.0495
      26       1.9538       0.8083       1.3930       1.0776       1.3601
      27       1.6103       0.7450       0.9816       0.8737       1.4402
      28       1.7089       0.6505       0.7052       0.7729       0.9989
      29       1.8801       0.8078       0.8970       0.9076       1.6596
      30       1.7543       0.7593       1.3510       0.8427       2.1310
      31       1.3935       0.7273       1.0564       1.1353       2.1893
      32       2.2976       0.7412       1.0406       0.9197       1.2940
      33       1.7989       0.7103       0.8258       1.1373       1.2598
      34       2.0826       0.8958       0.8303       0.4491       1.2645
      35       2.3068       0.7267       1.1399       0.5771       1.8377
      36       1.8418       0.9008       0.9004       0.9176       1.2656
      37       2.1085       0.9256       1.2577       0.8515       1.5978
      38       1.8436       0.9767       1.3647       0.9303       2.2408
      39       2.0128       0.8917       1.4019       0.7015       1.8523
      40       1.8156       0.8929       1.3035       1.0971       2.4046
      41       1.6102       0.9516       1.0159       1.1007       2.6471
      42       2.4157       1.0115       1.4007       1.7345       3.1827
      43       1.8858       1.0199       1.3756       1.5439       2.8049
      44       2.4169       0.8965       1.2504       1.7117       3.1428
      45       1.9447       0.9666       1.4328       1.3373       2.9397
      46       2.8783       0.8932       1.8205       1.2661       3.2701
      47       2.2346       0.9900       1.3436       1.4475       3.4818
      48       2.4762       0.9581       1.4378       1.0852       2.3907
      49       2.0422       0.8637       1.3720       1.3053       2.6679
      50       2.1337       0.8834       1.5207       2.1509       2.9330
      51       2.5477       0.8715       1.4469       1.6402       3.2954
      52       2.1886       0.9203       1.3778       2.3363       3.1778
      53       2.1726       0.8607       1.7111       1.7305       2.9420
      54       1.9716       0.8602       0.9309       1.9982       2.8152
      55       1.8206       0.8890       1.1014       2.2452       2.6243
      56       2.0231       0.9468       1.4471       1.3709       2.7995
      57       2.4676       0.8135       1.5409       1.8502       2.8846
      58       2.1449       0.9404       1.7509       1.8222       3.2026
      59       2.5286       1.0283       2.0411       1.7719       3.3501
      60       2.2850       1.0405       1.5326       1.3103       2.5683
      61       1.9250       1.0669       1.7646       1.3244       2.6060
      62       2.6130       0.9559       1.2823       1.6021       2.9173
      63       1.7883       0.9828       1.6536       1.3072       2.4356
      64       1.7806       0.9516       0.9851       1.4249       2.8555
      65       1.4846       1.1481       1.1258       1.8691       2.8904
      66       2.2864       0.8972       1.3297       1.4169       2.9499
      67       2.0451       0.8105       1.1974       1.1558       2.4337
      68       2.0744       0.8311       1.2078       1.1416       2.6891
      69       1.7668       0.9337       1.5479       1.0329       2.3644
      70       1.8549       1.1746       1.4347       1.4205       2.5834
      71       1.4123       0.9768       0.7413       1.6059       2.5071
      72       1.8292       0.7975       1.2241       1.8413       2.7610
      73       2.0585       0.9275       1.1917       1.2571       2.4686
      74       1.4549       0.9240       1.3854       1.9348       2.6821
      75       2.0256       1.1452       1.4270       2.0607       2.4028
      76       2.3801       0.9655       1.3066       1.3343       2.5859
      77       1.6118       0.9576       1.1150       1.5723       2.1600
      78       1.6203       0.7746       1.4082       1.5214       2.6194
      79       1.2625       1.0440       1.0491       1.2906       2.8265
      80       1.3538       0.9748       1.0606       1.5528       2.8191
      81       1.6950       0.9116       1.3656       1.2582       2.7228
      82       1.5620       0.9909       1.7691       1.2813       2.5417
      83       2.5605       0.8739       1.0187       1.1412       2.2239
      84       2.3874       1.0523       1.9691       1.3939       2.6821
      85       2.3228       0.9150       1.8333       1.4214       2.8141
      86       1.7208       0.8850       1.3271       1.2925       2.7681
      87       2.2282       1.0133       1.0793       1.2779       2.3515
      88       1.7232       0.9627       1.2974       1.3850       1.9405
      89       2.1918       0.9221       1.8549       1.2611       2.0400
      90       2.2374       1.0312       1.6305       1.6719       2.6081
      91       1.1809       0.8393       0.8121       1.4843       2.1521
      92       1.4458       0.8696       1.0946       1.1969       2.0152
      93       1.3912       0.8544       1.0011       1.2576       2.2580
      94       1.3568       0.8374       0.8609       1.4022       2.1216
      95       1.8910       0.8017       1.7897       1.3647       2.0303
      96       2.1399       0.9030       1.8475       1.5225       2.0852
      97       2.3781       1.0310       1.8959       1.6607       2.4606
      98       2.7915       0.7630       2.0881       1.3986       2.5430
      99       1.9851       0.9741       2.0031       1.6789       2.2462
     100       2.1442       0.9808       2.6826       1.7561       2.8469
     101       2.3437       0.9091       2.0178       1.6341       2.5609
     102       2.9551       1.0228       2.1122       1.4090       2.4093
     103       1.4467       0.8776       1.8745       2.1133       2.6986
     104       2.0523       0.8750       2.2029       2.3210       2.7920
     105       1.7407       0.8995       1.8511       2.0008       2.6504
     106       1.6058       0.8696       1.3381       2.0084       2.1156
     107       1.8614       0.8755       1.6372       2.0244       2.5453
     108       2.7190       0.8974       2.1304       1.8796       2.8675
     109       2.1410       0.6824       2.3754       2.0774       3.1246
     110       3.2742       0.7771       2.3258       1.9697       2.7036
     111       2.6756       0.8120       1.6387       1.7774       2.2121
     112       2.1978       0.9504       1.5163       1.3687       2.3501
     113       2.3459       0.9666       1.6166       1.6218       2.6474
     114       2.1450       0.8589       1.4457       2.0140       2.2336
     115       2.6967       0.7553       1.4434       1.6568       2.3076
     116       2.3785       0.7220       1.4907       2.5110       2.6569
     117       4.1016       0.8420       2.9427       2.0280       3.2288
     118       2.4251       1.0467       1.8287       1.6558       2.8894
     119       2.8195       0.8188       1.7722       2.4373       2.9185
     120       2.3002       0.9481       1.3857       2.0359       2.3185
     121       2.9441       0.9636       1.9478       2.1967       3.1536
     122       3.7828       1.0447       2.0701       2.1035       2.8466
     123       2.9861       0.9379       1.8722       2.3723       3.1184
     124       2.0554       0.8936       1.3950       2.3522       3.5682
     125       2.0498       0.9575       0.9852       2.0305       2.3561
     126       2.4559       0.8880       1.6054       1.5717       2.4318
     127       1.6972       0.8762       1.4322       2.1500       3.0257
     128       2.0004       0.9192       1.4755       1.6552       2.4433
     129       2.2595       0.7645       1.5031       2.1498       2.7197
     130       2.2854       0.8757       1.2876       2.9545       2.8927
     131       1.8863       0.8272       1.3987       2.7538       2.5195
     132       1.9261       0.8212       1.5319       2.5587       2.4949
     133       2.4295       0.8355       1.5779       1.2790       1.7418
