#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
     108       2.4682       0.8277       1.3694       1.8580       1.5980
     109       2.0962       0.8227       1.7512       1.6741       1.6833
     110       2.1460       0.7856       1.3185       1.6884       1.6637
     111       2.0661       0.8379       1.6894       1.7252       1.6674
     112       2.3809       0.8180       1.2629       1.8866       1.8898
     113       2.7922       0.9011       1.1502       1.8890       2.0161
     114       3.1249       0.7863       1.0459       1.9215       1.8997
     115       2.5954       0.8489       1.9443       1.5534       1.8088
     116       2.3744       0.8321       1.2049       1.6086       1.4528
     117       2.8325       0.8748       1.5631       1.7785       1.9942
     118       2.5379       0.8169       1.2565       1.5943       1.6481
     119       2.3794       0.7563       1.3217       1.4530       1.6338
     120       2.2735       0.7772       1.7454       1.4661       1.7116
     121       2.7894       0.8826       1.8698       2.0660       2.0995
     122       2.9064       0.9139       1.8439       1.7497       2.0191
     123       2.5882       0.8828       2.0676       1.4684       1.6892
     124       2.4030       1.0756       1.5454       1.5478       1.7979
     125       2.3994       0.9263       1.4435       1.5117       1.5520
     126       2.8555       1.0111       2.2709       1.6469       1.9789
     127       4.0037       0.9524       2.7224       1.8475       2.2571
     128       4.2403       0.9418       2.8257       1.5873       2.2408
     129       3.6650       0.8360       2.4068       1.7610       1.9181
     130       5.2008       0.8675       2.2504       1.7526       1.7042
     131       6.0476       0.8281       2.5088       1.7862       1.9879
     132       5.1932       0.7644       2.7066       1.9512       1.9806
     133       3.3524       0.8651       2.0405       1.7922       2.1185
     134       3.4708       0.9503       2.2464       2.5738       2.4299
     135       4.1693       0.7741       2.3317       1.6712       2.1007
     136       4.0988       0.7921       2.0742       1.7492       1.9494
     137       4.2397       0.7607       1.9949       1.6428       2.4159
     138       4.5814       0.7951       2.8110       1.8847       2.5212
     139       4.5748       0.7573       2.1168       2.8289       2.3532
     140       4.9105       0.6270       2.5070       1.8576       2.1293
     141       4.0570       0.7625       1.9924       2.2130       2.5898
     142       4.6619       0.9028       2.5174       2.5871       2.5201
     143       4.0763       0.9207       1.8741       2.6088       2.7515
     144       4.3714       0.8394       2.2500       2.6146       2.9952
     145       2.7194       0.8761       1.4996       2.1794       2.4872
     146       4.2331       0.8261       2.3959       2.3258       2.5230
     147       6.3144       0.9653       2.7858       2.9431       2.9672
     148       5.7161       0.8586       2.2303       2.7940       2.8905
     149       5.7142       0.9060       3.0511       2.0871       2.4363
     150       3.9077       0.9898       2.3341       1.9824       2.3699
     151       3.8875       0.9603       1.9701       2.4994       2.6787
     152       4.8508       0.8623       2.6717       2.4156       2.5735
     153       3.6716       0.9503       2.1634       2.6344       2.7990
     154       2.2398       0.8970       2.3065       2.6366       2.6581
     155       2.0141       0.8502       1.4060       2.7936       2.3215
     156       2.6789       0.9924       1.9546       2.5871       2.5745
     157       3.5051       0.7804       1.5185       2.7177       2.4728
     158       2.6918       0.8213       1.6721       2.8469       2.6472
     159       3.2007       0.8120       1.6705       2.7613       2.6432
     160       2.7491       0.8712       1.8407       2.8719       2.6840
     161       2.1660       0.7724       1.6160       2.8297       2.8989
     162       2.3548       0.8300       1.9576       3.1116       2.7794
     163       3.5760       1.0323       1.5988       3.4059       3.2176
     164       2.1696       1.0416       1.9320       3.0801       2.9003
     165       2.8566       1.0418       1.6276       3.3512       3.1948
     166       2.1398       0.9924       1.3394       3.1475       2.8734
     167       1.9099       0.8707       1.4985       2.5206       2.5224
     168       1.8002       0.8492       1.7072       2.5662       2.6166
     169       2.4417       1.0945       1.8656       2.1811       2.8279
     170       2.0909       0.8944       1.7635       2.7916       2.6848
     171       2.2829       0.7919       1.8661       2.8454       2.8894
     172       2.3826       0.9494       1.5690       2.8311       2.9383
     173       2.2906       1.0864       1.8021       3.3045       3.1076
     174       2.2509       1.0761       1.5359       3.1302       3.2178
     175       3.4807       0.9867       1.4060       3.1598       3.1014
     176       2.3973       1.0308       1.4486       3.3017       3.1657
     177       2.5918       0.7787       1.3904       3.6230       3.3941
     178       2.5815       1.0204       1.6634       3.3415       3.2158
     179       2.6117       0.9101       1.2932       3.3579       3.3276
     180       2.4641       0.9513       1.6174       2.8609       2.8683
     181       3.1534       1.0341       1.5839       2.9970       3.1109
     182       2.0228       0.9720       1.1578       2.6183       2.6263
     183       2.7366       1.0217       1.5933       2.7777       2.9679
     184       2.5506       0.8026       1.4443       2.9945       2.9536
     185       4.3822       0.6550       1.7421       2.8786       3.1558
     186       3.8471       0.8086       1.2925       2.6154       2.7227
     187       4.0537       0.8915       2.0909       3.0324       3.9820
     188       2.3444       0.6994       1.5190       2.7287       2.9719
     189       2.1146       0.7604       1.9925       2.3589       2.9159
     190       1.9202       0.8279       1.4592       2.3480       2.7441
     191       2.2772       0.8866       1.3677       2.5838       2.3240
     192       2.4059       0.8736       1.3343       2.6850       2.7584
     193       2.2311       0.9039       1.2838       2.6345       2.5493
     194       2.4725       0.7910       1.5024       3.2921       2.6312
     195       2.2569       0.8558       1.3028       3.1179       3.1077
     196       3.2393       0.6945       0.9545       2.9370       2.8388
     197       3.3454       0.8070       1.1925       3.1943       3.4598
     198       2.8008       0.6898       1.4659       3.0547       2.9836
     199       2.7677       0.6688       1.5320       3.3282       3.2578
     200       3.2215       0.7224       2.1296       2.8093       3.3237
     201       2.4009       0.8915       1.2824       2.6581       2.8441
     202       2.7668       0.7755       1.6493       3.3231       3.2394
     203       3.3293       0.8240       1.5903       2.8756       3.1508
     204       3.1216       0.5795       1.7290       2.8255       3.1816
     205       2.7014       0.7568       1.0200       2.5399       2.5860
     206       3.1687       0.8150       1.9086       3.4252       3.4054
     207       2.6375       0.8241       1.5835       3.3644       3.7321
     208       2.5230       0.8795       1.0920       2.8521       3.1550
     209       3.6014       0.8413       1.8149       2.9348       2.4249
     210       3.0677       0.7287       1.5846       2.6276       2.4754
     211       3.1061       0.8482       1.6147       2.7799       2.6320
     212       3.8919       0.8156       1.8175       3.0499       2.6013
     213       3.7871       0.9391       1.8742       2.3724       2.5614
     214       3.9655       1.1562       1.8758       3.1502       3.0714
     215       3.5017       1.1573       1.8360       2.4853       2.5324
     216       3.8185       1.0421       2.6803       2.4576       2.5787
     217       4.6560       1.2305       2.5756       2.5982       2.6528
     218       4.0741       1.2002       2.2544       2.4471       2.5739
     219       4.9935       1.1005       2.9875       2.7998       3.0497
     220       4.3963       1.1201       2.5270       2.7928       2.8311
     221       4.4207       1.0898       2.5499       2.8222       2.6495
     222       3.1678       1.1240       2.7308       2.5126       2.5777
     223       3.8951       1.1660       2.0396       2.7125       2.7775
     224       4.8291       1.1565       2.8284       1.9690       2.4318
     225       4.2742       1.1771       2.2355       2.5494       2.6733
     226       3.7787       1.3289       2.5826       2.5443       2.4124
     227       4.3321       1.2067       2.4045       2.4447       2.7298
     228       4.8578       1.1728       2.4569       2.4829       2.4459
     229       6.0943       1.0418       2.8790       3.1057       3.2719
     230       4.9641       0.9832       2.8759       3.4580       3.4591
     231       5.8235       1.0968       3.0803       3.9192       3.5671
     232       4.5427       1.0884       2.4022       2.8532       2.8537
     233       5.2601       1.0959       3.4847       2.8330       2.8104
     234       4.9839       1.0967       2.8198       2.7278       2.5989
     235       4.1234       1.0058       2.6496       2.7860       2.7727
     236       5.3349       1.1557       2.4152       2.4592       3.0484
     237       4.6553       1.3236       2.5895       2.8224       3.2382
     238       6.1146       1.0191       2.4481       3.1860       3.0556
     239       5.9231       1.1309       2.9413       2.7238       2.6159
     240       6.4586       1.4082       3.3059       2.6410       3.0767
     241       6.3594       1.2727       2.9632       2.8398       2.7599
     242       6.2511       1.3788       3.6494       2.3429       3.1320
     243       6.3346       1.1311       2.1741       2.3093       2.6575
     244       5.6252       1.2622       3.0772       2.5240       3.0324
     245       6.0000       1.1982       2.9482       3.0032       3.1962
     246       5.4356       1.1397       3.2666       2.7498       2.8631
     247       6.7916       1.2281       3.8915       2.9575       3.1453
     248       8.0842       1.2906       2.5470       2.5126       2.8213
     249       8.0725       1.0563       3.6337       2.7421       2.9750
     250       7.9283       1.0280       2.6467       2.8681       3.1526
     251       6.8771       0.9341       3.3610       3.3873       3.0734
     252       6.4726       0.9703       3.2921       2.7957       2.8952
     253       6.6775       1.0650       2.8423       2.8417       3.3905
     254       6.0131       1.0459       2.6135       2.5926       2.9309
     255       7.3382       1.1964       2.8742       2.7776       3.0009
     256       6.4029       0.9685       2.7772       3.5903       3.7279
     257       6.3537       0.9584       2.4258       2.7501       3.0142
     258       7.0903       1.0573       2.8014       2.5267       3.4972
     259       6.9715       1.2490       2.8495       2.5110       3.1047
     260       6.3491       1.1445       3.1766       2.6065       2.9431
     261       6.1638       1.0070       2.8363       2.8529       3.2967
     262       6.5899       1.2241       2.7973       2.9436       3.1494
     263       6.5868       1.1865       1.8582       2.1939       2.2627
     264       7.7688       1.1246       3.6379       3.1040       3.2702
     265       7.8495       0.9968       3.8889       2.2052       3.1442
     266       5.2761       0.9548       3.0930       3.0643       2.8611
     267       7.8709       1.0513       3.1945       3.4450       3.5469
     268       7.3791       1.0816       3.5231       3.7496       3.9741
     269       7.6641       1.0152       3.3326       2.7840       3.1670
     270       6.8390       1.0957       3.2940       2.8939       3.3722
     271       7.5333       1.0354       4.3468       3.2558       3.6278
     272       5.8269       1.0881       3.2205       2.7275       3.1714
     273       6.6951       0.9649       3.2877       2.6972       2.5706
     274       6.9439       0.9796       2.8925       2.9948       3.1508
     275       6.9651       1.0929       3.3375       3.1478       3.1419
     276       7.2323       1.0362       3.7768       3.0421       3.1723
     277       7.3079       0.9242       3.5718       2.4674       2.6756
     278       8.4147       0.9788       2.9473       2.9478       2.5903
     279       7.4793       0.9445       2.7275       2.7559       2.7260
     280       7.7323       1.1466       2.5753       2.7738       2.5194
     281       6.5123       1.0711       2.6706       3.2448       2.9769
     282       5.1400       0.9005       1.9961       3.0449       2.6198
     283       5.0968       1.0200       2.0790       3.5836       2.9326
     284       4.0514       0.9271       2.5063       3.1678       3.4950
     285       3.5256       0.9391       2.6915       3.0694       2.6545
     286       3.0704       0.9880       2.3560       3.5133       3.1826
     287       3.2220       1.1764       2.4254       2.8379       2.7849
     288       3.9763       1.1400       3.6894       2.7329       3.2615
     289       4.3790       1.2929       3.6075       2.2891       2.9306
     290       5.9742       1.1276       3.8716       3.1272       3.7707
     291       4.0144       0.9676       2.9169       2.9574       2.8197
     292       5.0333       0.9411       3.3586       3.5819       3.1092
     293       7.9205       1.2215       5.9046       4.0276       3.3203
     294       7.4608       1.0781       5.5989       3.2069       3.2414
     295       8.2622       1.1038       6.0731       4.1524       4.5290
     296       8.0654       1.2706       5.1168       3.5142       3.9998
     297       8.3242       1.3113       4.3867       3.5716       3.4466
     298      10.8287       1.3116       6.4665       4.0736       4.4894
     299       6.8815       1.0592       4.5379       3.8670       3.7241
     300       9.0570       1.1631       6.2203       3.3601       4.4169
     301       8.9716       1.1045       6.8078       3.5584       3.9776
     302       9.1245       1.2883       6.2517       3.4482       4.7997
     303      10.0744       1.3573       6.8584       3.6101       4.4249
     304       9.4435       1.2313       6.0177       3.1378       4.7824
     305       8.6537       1.2435       5.4526       3.4465       3.8615
     306       7.0816       1.3254       5.7204       3.3600       3.8378
     307       6.7534       1.5931       5.9075       3.4824       4.2359
     308       5.8898       1.0983       6.0223       3.7356       4.0359
     309       5.8794       1.2256       5.6678       3.4965       4.3697
     310       5.8915       1.1764       5.9321       3.8060       4.4499
     311       5.2932       1.0851       4.1864       4.7076       3.4353
     312       5.0592       1.1098       4.6530       3.5423       3.5714
     313       6.3340       1.1789       5.9792       3.8361       4.5347
     314       5.3358       1.1601       4.7938       4.3681       4.2333
     315       8.0446       1.2204       6.4503       3.7357       4.9796
     316       8.5334       1.4409       5.4322       3.9329       5.1161
     317       8.5887       1.2024       6.0178       4.0602       5.7977
     318       7.4482       1.1369       5.2678       3.7297       4.4795
     319       5.8136       1.1658       4.9387       3.3308       3.4005
     320       6.3703       1.1639       4.6744       3.5414       3.9098
     321       7.4056       1.3019       5.6087       3.2466       4.4517
     322       7.4624       1.3078       4.4839       3.7437       3.6013
     323       5.5834       1.2117       4.3495       3.6338       3.3723
     324       6.5931       1.3408       5.9338       4.0481       4.4551
     325       6.3928       1.4708       5.5796       3.1589       5.1188
     326       7.6747       1.4763       6.4651       3.7024       6.1707
     327       6.0701       1.2840       5.8476       3.5979       4.8107
     328       6.6023       1.1754       5.8086       3.8347       5.0607
     329       6.3315       1.2512       6.3346       3.6592       4.2411
     330       7.7634       1.2528       7.4908       3.4856       5.4714
     331       9.1743       1.4503       8.1370       3.9474       6.4907
     332       7.2045       1.2980       6.6178       4.1012       5.2559
     333       7.3382       1.4450       5.1488       4.1547       5.0923
     334       7.0956       1.1181       5.0197       3.9751       4.3862
     335       7.7314       1.3281       4.2685       3.6441       3.9489
     336       7.6445       1.4565       5.5357       3.9192       4.6151
     337      10.6640       1.2328       4.6551       4.1964       4.2222
     338      10.9176       1.3622       4.0121       4.1219       4.1543
     339       9.3742       1.4625       5.1518       4.0938       4.6384
     340       8.0317       1.3432       5.9694       3.7573       4.8531
     341       8.5107       1.2470       5.5392       3.5286       4.4428
     342       7.9391       1.3192       5.2344       3.5349       4.0587
     343       8.1696       1.2273       6.0919       3.6853       5.0996
     344       6.4233       1.3476       5.6399       3.4286       4.2042
     345       5.6353       1.3738       5.5032       3.7579       3.4893
     346       5.1559       1.2641       4.1882       3.4886       2.8682
     347       5.3113       1.4944       5.7354       3.3865       4.0300
     348       7.1384       1.3531       6.2503       3.3937       4.7793
     349       5.8001       1.3121       7.2607       3.5976       5.1392
     350       7.1021       1.3056       7.8828       3.5456       5.6573
     351       7.5296       1.3629       8.9834       3.1890       4.6677
     352       6.7815       1.1713       8.4420       2.8793       4.5624
     353       5.7482       1.2964       7.0358       3.6207       4.6822
     354       4.9394       1.1253       5.7238       3.3866       3.6311
     355       5.8433       1.2795       7.2324       3.2876       4.4344
     356       5.7746       1.0422       6.0263       3.5432       3.7497
     357       6.9331       1.2625       6.1158       3.2304       3.8413
     358       6.2589       1.1225       5.9891       3.6383       3.7160
     359       6.0904       0.9996       6.1261       3.5348       3.7362
     360       5.1991       1.3662       5.9121       4.1282       3.9547
     361       6.5848       1.3361       7.2518       3.6572       4.5406
     362       6.1894       1.2247       6.6865       3.8275       4.1803
     363       5.2148       1.1295       4.5140       2.9532       3.4381
     364       5.2743       1.1529       5.1192       3.6685       3.2413
     365       4.5618       1.2361       5.2091       3.7884       3.3563
     366       4.2630       1.1481       4.5660       3.3985       3.1371
     367       5.7177       1.1533       5.2971       4.2741       3.7544
     368       7.7620       1.3438       6.7906       3.5342       4.1286
     369       6.6324       1.2623       6.0736       3.4570       3.8276
     370       8.2273       1.4697       6.3817       3.5974       4.1203
     371       9.3318       1.3572       7.2645       3.4858       4.6358
     372       5.4895       1.3074       6.1884       3.6108       4.4244
     373       5.7455       1.2845       6.3987       3.8242       3.9010
     374       5.3739       1.2589       6.3359       3.6927       3.7590
     375       5.1140       1.1482       5.7695       3.4460       3.7256
     376       4.9052       1.3207       5.6401       3.0823       3.5300
     377       5.7762       1.3824       5.6637       3.0856       3.3599
     378       7.4722       1.2647       6.7491       3.7351       4.2025
     379       5.6877       1.2011       5.4444       3.3060       3.2099
     380       5.6303       1.3417       5.8820       3.4680       3.6619
     381       6.5467       1.4088       6.5551       4.0581       4.2083
     382       5.4290       1.5072       5.9199       2.9411       3.5978
     383       6.5505       1.4357       5.8824       3.5547       3.8921
     384       7.3431       1.3931       6.5253       3.8045       4.4325
     385       5.3736       1.4037       5.2669       4.0837       3.9337
     386       9.4774       1.4150       8.9621       3.5582       5.5838
     387       7.2348       1.4911       6.5631       3.8895       4.3901
     388       6.1241       1.5002       6.1601       3.3565       3.7691
     389       6.0465       1.4331       6.3672       4.4714       4.5766
     390       6.0839       1.2608       6.4247       3.3874       4.2646
     391       6.9809       1.5060       6.2497       3.8114       3.7464
     392       5.9711       1.5472       5.3177       4.3071       3.4772
     393       5.5940       1.3042       4.7162       3.8819       3.0528
     394       5.4013       1.2770       5.5378       4.0622       3.9761
     395       7.1701       1.3066       6.4219       3.7231       3.9453
     396       6.7935       1.2825       5.8972       4.3551       3.9549
     397       6.1571       1.2925       5.7176       4.3037       4.4672
     398       6.3964       1.2244       6.1940       3.7601       3.9993
     399       8.9320       1.3324       7.7117       4.2067       5.1240
     400       9.4181       1.2644       6.6843       4.8194       4.7375
     401      10.0477       1.1271       7.6135       4.2352       5.1428
     402      10.9301       1.0898       7.3394       3.8797       4.9507
     403       9.8805       1.1856       6.5296       4.0354       4.6398
     404       9.2400       1.1804       6.3708       3.4277       4.2584
     405       9.9420       1.1776       6.0165       3.5172       4.3381
     406       7.2688       0.9389       6.1708       3.4251       4.2518
     407       6.5343       1.1556       5.1786       3.0444       3.5549
     408       7.5660       1.1743       6.0063       3.3818       3.9571
     409       7.1599       1.2732       5.5818       3.6390       3.6577
     410       5.9543       1.2339       5.3228       4.5323       3.9001
     411       5.5651       1.0855       6.0013       3.5842       3.6295
     412       6.2261       1.0750       5.2735       4.0514       3.8167
     413       6.1624       1.2204       6.0501       3.7032       3.8388
     414       6.1439       1.0989       5.2741       3.8908       3.4160
     415       7.2119       1.0578       5.2590       4.0466       3.7193
     416       5.3232       1.0584       4.1990       4.3069       3.2658
     417       5.4829       1.1262       4.5201       4.1247       3.7550
     418       4.8473       1.1658       5.7801       4.1344       3.5918
     419       5.2734       1.2560       4.5820       3.5297       3.1752
     420       5.7034       1.2559       6.0398       4.0753       3.9354
     421       8.0544       1.3864       7.1599       4.2010       4.5826
     422       8.1791       1.4098       7.1541       4.0734       4.6640
     423       7.2899       1.4212       6.7521       4.1604       4.6138
     424       8.6447       1.4579       6.9443       4.1905       5.0273
     425      10.1860       1.4629       7.8446       3.5374       5.4008
     426       8.0947       1.2183       6.3604       3.8989       4.3132
     427      13.1845       1.2514       7.9894       4.0375       5.2952
     428       8.7375       1.4010       6.7090       3.2763       4.2315
     429       8.4784       1.2756       6.9985       3.6011       4.5074
     430       9.8670       1.5880       7.5246       3.2049       4.5467
     431       8.7925       1.6094       7.5112       3.6127       4.5463
     432       7.6762       1.4289       5.2421       3.5175       3.6244
     433       8.1433       1.3866       5.8249       3.8305       3.7533
     434       5.8120       1.6337       5.5270       4.3409       3.9025
     435       6.3680       1.3173       6.7478       3.0137       4.0859
     436       7.7279       1.4385       6.5365       3.0590       4.0833
     437       9.7053       1.0986       5.8563       3.4759       4.2541
     438      10.3709       1.4703       6.7043       3.3340       4.0728
     439      10.2862       1.6737       5.7359       3.9791       4.0007
     440      11.1107       1.6087       5.4205       4.3118       4.1978
     441      11.9052       1.5261       6.8022       4.0156       4.5191
     442      10.3883       1.5115       6.5898       4.1074       4.7258
     443      10.3563       1.6297       6.4132       4.1466       4.4974
     444       8.3633       1.7059       4.7082       4.0194       3.6763
     445       7.6512       1.5844       5.5324       3.0364       3.3860
     446       9.6026       1.5421       6.4224       4.4764       5.2650
     447      11.1293       1.5394       7.2477       4.4902       5.0176
     448      10.3737       1.5220       6.0848       3.6501       4.0555
     449      10.5820       1.4904       6.1934       4.0719       3.7974
     450       8.8436       1.4132       5.4949       5.1336       4.5511
     451       9.3942       1.3763       5.8950       3.6617       4.5783
     452       8.0993       1.5142       5.5209       3.9236       3.6007
     453       7.8643       1.3843       5.0473       3.9958       3.6158
     454       7.8956       1.4486       4.4544       4.2105       3.0353
     455      10.3263       1.3219       5.4066       3.8686       4.2111
     456       9.5208       1.4849       5.6726       3.5392       4.4118
     457       9.5881       1.3368       4.6515       3.7871       3.9259
     458      10.1450       1.3027       4.8081       3.8451       3.4970
     459      10.0844       1.3674       5.6257       3.8754       4.2527
     460      10.3996       1.4446       5.9081       3.6850       3.8277
     461      10.1529       1.4064       5.5780       3.4598       3.2916
     462       8.6727       1.3495       7.3304       3.9904       5.2529
     463      10.1816       1.2685       5.2153       3.0184       4.1259
     464       8.6470       1.3694       4.6085       3.5782       4.0735
     465       9.1295       1.4413       4.8139       3.5612       4.4999
     466       9.8721       1.5236       4.2720       4.0203       3.9258
     467       7.7456       1.4740       4.7474       3.6059       3.9728
     468       7.0204       1.4698       3.9068       3.7913       3.4731
     469       9.9445       1.5439       5.2006       2.7847       3.7003
     470      10.9154       1.4785       5.3953       3.4733       4.3673
     471      11.6915       1.3020       6.2820       3.4021       3.9443
     472      11.1755       1.7935       7.1622       3.3646       4.4404
     473      10.7123       1.4915       6.5936       2.9865       4.6132
     474      11.4200       1.5244       6.0356       3.0268       4.0459
     475      11.1821       1.4362       5.5097       3.4182       3.8572
     476      11.1053       1.6816       5.5816       4.2612       4.6851
     477      13.5500       1.4359       6.6532       3.2707       5.3099
     478      13.0388       1.4980       5.2776       3.2742       5.4420
     479      11.3606       1.6377       4.0241       3.2710       5.4456
     480      11.5011       1.4648       5.4239       3.6483       4.8626
     481      12.4408       1.4139       4.7645       3.3623       4.9572
     482      11.8797       1.4309       5.0096       3.5735       4.5918
     483      15.6662       1.6013       6.7993       3.3392       5.9420
     484      15.9950       1.4014       6.6261       3.2473       5.4123
     485      16.0661       1.3793       7.4855       3.5211       4.8494
     486      15.4542       1.3106       7.5416       3.8201       6.4441
     487      12.4338       1.4570       6.9933       4.2758       6.0867
     488      14.6825       1.7396       6.4779       3.1451       5.4730
     489      15.7946       1.4380       8.0753       3.1459       6.1669
     490      17.0464       1.5423       7.4661       3.4629       6.4664
     491      16.9519       1.5052       7.5037       3.2488       6.0439
     492      15.8347       1.4318       7.0077       2.7433       5.2185
     493      18.6052       1.3856       7.3756       3.4573       5.5109
     494      16.7754       1.5491       7.0131       3.2402       5.1361
     495      16.1071       1.3206       5.3618       3.6940       4.4318
     496      14.4391       1.5054       6.3081       3.6203       4.4502
     497      15.5198       1.3763       5.8435       3.5327       4.2912
