#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3100       0.1732       0.7965       0.6942       0.7166
       3       1.3812       0.1791       0.8320       0.6233       0.8282
       4       1.4210       0.1806       0.8238       0.6054       0.7952
       5       1.4379       0.1767       0.7517       0.6528       0.9050
       6       1.4354       0.1892       0.8963       0.6348       0.8244
       7       1.4397       0.2782       0.9940       0.4760       0.8858
       8       1.4618       0.2892       0.9959       0.4385       0.9070
       9       1.4264       0.2888       0.9882       0.7132       1.2034
      10       1.4200       0.2924       0.9817       0.5972       0.8943
      11       1.4218       0.2636       0.9467       0.5703       0.9912
      12       1.1138       0.5957       0.9491       0.3458       1.1526
      13       1.0493       0.5140       0.7290       0.4808       0.8274
      14       1.2557       0.5719       0.7632       0.7334       0.8324
      15       1.3563       0.5041       0.9273       0.3878       0.8037
      16       1.1439       0.5913       0.6464       0.6178       0.9560
      17       1.3416       0.6349       0.8941       1.0725       1.4247
      18       1.3315       0.7556       1.0305       0.4688       1.2657
      19       1.5804       0.6937       1.2681       0.5854       1.2908
      20       1.2472       0.6356       0.8108       0.9483       1.2768
      21       1.8888       0.6347       1.2305       1.1641       1.6359
      22       2.1408       0.5801       1.2911       0.8511       1.4665
      23       1.5023       0.6791       1.2307       0.9864       1.1491
      24       0.9928       0.7167       0.6716       0.8611       1.3575
      25       1.1725       0.7143       0.7979       0.8708       1.6274
      26       1.2865       0.8277       1.1524       1.2798       1.8437
      27       1.2666       0.6321       1.5582       0.9487       1.8609
      28       2.1255       0.7763       1.6418       1.0605       1.5677
      29       1.2234       0.8225       1.3839       0.3650       1.5558
      30       1.0451       0.7755       1.0338       0.8337       1.8609
      31       1.2265       0.8718       0.7930       0.8754       1.7346
      32       1.3982       0.9954       1.4011       0.7952       2.0981
      33       1.1753       0.9022       0.8578       0.8598       2.1627
      34       1.3190       0.8470       0.9987       0.6926       1.8994
      35       1.7524       0.8467       1.0086       1.1760       2.7431
      36       1.5792       1.0133       1.0627       1.5869       2.7803
      37       1.1503       1.2084       1.1621       1.2601       2.1598
      38       1.7739       1.0849       1.5361       1.0817       2.4442
      39       1.3776       1.0075       1.0315       0.8588       1.8091
      40       1.3529       1.1238       1.3580       0.9281       2.1915
      41       1.4158       1.0350       1.1414       1.1657       2.3194
      42       1.5027       1.0761       1.4833       1.2125       1.8546
      43       1.7102       1.0149       0.9733       1.0145       2.0359
      44       1.5522       1.0444       1.2746       0.9973       2.5182
      45       1.8722       1.0027       1.8732       1.2510       1.7492
      46       1.5601       0.8840       1.4925       0.7201       2.0716
      47       1.8916       0.6922       1.2062       0.4732       1.7388
      48       1.5418       0.7321       0.6832       0.5416       1.4622
      49       1.9185       0.7217       1.3459       1.1301       2.2552
      50       1.7954       0.7831       1.2048       1.6009       2.6139
      51       1.8797       0.7929       1.2601       1.2994       2.3802
      52       2.0485       0.6896       0.8597       0.9315       1.3652
      53       1.9650       0.7857       1.4379       0.6497       1.8687
      54       2.2288       0.7144       1.4444       1.0193       2.0769
      55       2.9051       0.7687       1.6105       0.6493       1.7590
      56       2.1802       0.6489       1.4418       0.8328       1.6674
      57       2.1291       0.7234       1.3377       0.6892       1.6453
      58       1.9692       0.8041       1.3738       0.7527       1.7309
      59       1.7209       0.7164       0.7282       0.4440       1.3369
      60       1.9269       0.7167       1.0574       0.7134       1.6172
      61       1.7723       0.8339       1.3267       0.9910       1.9063
      62       2.0023       0.7161       1.2386       0.8225       1.5434
      63       1.7748       0.8676       0.7441       0.8696       1.3897
      64       2.0047       0.7406       1.3772       0.9658       1.6034
      65       2.1402       0.6641       1.2191       0.4572       1.5469
      66       1.6503       0.8710       0.9175       0.6860       1.6123
      67       2.0359       0.7272       1.2607       0.4530       1.5208
      68       1.5900       0.7089       0.6956       0.7868       1.5373
      69       1.7386       0.8847       1.2272       0.6668       1.8579
      70       1.8210       0.7426       1.1781       0.8398       2.2968
      71       1.7787       0.7208       1.3244       1.1464       2.1452
      72       1.9900       0.6686       1.3257       0.5194       2.0576
      73       3.1805       0.6428       2.1606       0.8381       2.6997
      74       3.0614       0.6498       1.9355       1.0630       2.5821
      75       2.4221       0.6448       1.2969       0.5691       2.0282
      76       2.1464       0.7367       1.3140       0.5275       2.0455
      77       2.2529       0.7875       1.2517       0.5738       2.0573
      78       1.8498       0.7070       1.2831       0.4796       2.1746
