#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3497       0.1767       0.8818       0.6319       0.8318
       3       1.5615       0.1721       0.9956       0.7881       0.8272
       4       1.6060       0.1836       0.9658       0.7741       0.8339
       5       1.6187       0.1812       0.9547       0.8551       0.8344
       6       1.6334       0.1803       0.9089       0.7286       0.8688
       7       1.6864       0.2870       1.2358       0.7239       0.9504
       8       1.6711       0.2672       1.3773       0.8221       0.8837
       9       1.6481       0.2789       1.1790       0.6246       0.8157
      10       1.7122       0.2698       1.2596       0.8608       0.9478
      11       1.7252       0.2688       1.2247       0.7096       0.9174
      12       1.5623       0.5391       1.6153       0.8810       1.2332
      13       1.7553       0.5433       2.2984       0.5623       1.3574
      14       1.6378       0.4815       1.4011       0.6040       0.8095
      15       1.5050       0.5447       1.3647       0.7570       1.0183
      16       1.6046       0.5530       1.8038       1.0365       1.0719
      17       3.2388       0.5270       1.7799       0.6869       1.9580
      18       1.7486       0.7481       1.5059       1.0492       1.6494
      19       2.4202       0.7446       1.0433       0.8963       1.6799
      20       1.9774       0.7405       1.1867       0.6565       1.6600
      21       3.5033       0.7046       1.2913       1.2354       1.7969
      22       2.8291       0.5964       1.1143       0.9589       1.9412
      23       2.8952       0.6928       1.6214       0.6261       2.0545
      24       4.0013       0.9108       2.1711       0.8726       2.2525
      25       3.2004       0.8148       1.3551       0.7282       1.3443
      26       3.0148       0.7940       0.9345       0.9834       1.4494
      27       3.0309       0.8101       1.1855       1.0165       1.7615
      28       2.6250       0.8041       0.9385       0.6458       1.4471
      29       3.2178       0.7047       1.0967       1.0765       1.6286
      30       3.1809       0.8298       1.5182       0.9188       1.6502
      31       2.9631       0.7152       1.0407       1.2044       1.4052
      32       3.7519       0.7196       1.5679       1.2698       1.3342
      33       3.8238       0.7634       2.1759       0.8054       1.9493
      34       3.6358       0.9262       2.2035       1.3118       1.7872
      35       2.6227       0.7990       1.4239       0.5571       1.2076
      36       2.9593       0.8110       1.2514       0.9495       1.2103
      37       3.3253       0.7902       1.9304       0.5548       1.4952
      38       2.6565       0.7401       1.5770       0.8411       1.5341
      39       2.2778       0.6889       0.9152       0.8483       1.0460
      40       2.4375       0.7338       1.2482       0.7920       1.1481
      41       3.1467       0.8326       1.7485       0.9856       1.3345
      42       2.9953       0.8756       1.8801       0.6315       1.7657
      43       4.4136       0.8475       1.8145       0.8009       1.9372
      44       3.1752       0.8146       1.0785       0.5757       1.3889
      45       3.3699       0.9414       2.1936       0.8907       1.7090
      46       3.3607       0.8783       2.0411       0.9985       1.5628
      47       4.2925       0.8723       2.7857       0.6921       1.7525
      48       2.5825       0.7605       1.4643       1.0208       1.0510
      49       2.8477       0.8751       1.6997       1.0837       1.5023
      50       3.5316       0.7897       1.1748       0.7333       1.0988
      51       4.1959       0.6106       1.4163       0.7354       0.8737
      52       5.1020       0.6969       2.1536       0.7074       0.8204
      53       5.2523       0.7723       1.3446       0.8137       1.1313
      54       4.8479       0.7484       1.6367       0.2712       0.9742
      55       5.7156       0.7692       1.5760       0.6327       1.1342
      56       5.4031       0.8225       2.2543       0.8040       0.8091
      57       3.0753       0.9465       1.8829       0.8054       1.3867
      58       4.9810       0.7303       2.2927       0.9078       1.2649
      59       6.1429       0.9000       3.1345       1.0116       1.4201
      60       5.3254       0.7575       2.0347       1.2875       1.1515
      61       4.5249       0.7311       1.8445       0.5279       0.8664
      62       4.4705       0.8624       1.9570       0.7144       1.1057
      63       5.4481       0.7971       2.4626       0.9110       1.2840
      64       6.3362       0.8349       2.6762       1.0556       1.1612
      65       5.7469       0.7415       1.6023       1.1473       1.7170
