#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.4879       0.2318       0.9170       0.5948       0.8353
       3       1.5607       0.2175       0.9437       0.5889       0.8596
       4       1.5902       0.2278       0.8122       0.6247       0.9294
       5       1.6496       0.2233       0.8966       0.5735       0.8048
       6       1.6200       0.2298       0.9413       0.6463       0.8205
       7       1.5923       0.3287       1.2445       0.6704       0.8941
       8       1.6418       0.3173       1.1724       0.5954       0.9857
       9       1.5901       0.3036       1.1675       0.7611       1.0184
      10       1.6252       0.3364       1.1089       0.4959       0.9530
      11       1.6264       0.3103       1.0977       0.6201       1.0138
      12       1.4666       0.5111       1.0671       0.9936       1.2072
      13       1.6911       0.5365       0.9743       0.8380       1.0804
      14       1.6266       0.6459       0.8560       0.8935       1.0296
      15       1.6783       0.6733       1.1696       0.5557       1.1044
      16       1.7276       0.6935       1.2649       0.5885       1.1060
      17       1.1030       0.5968       0.7017       0.8124       1.2315
      18       2.9480       0.7690       1.5014       1.0484       1.7836
      19       1.0299       0.6135       0.7835       0.9560       1.4302
      20       1.7237       0.7676       0.5884       1.0155       1.0977
      21       1.0763       0.6539       0.8858       0.8237       1.0865
      22       1.2556       0.7590       0.8785       1.1878       1.2851
      23       2.1185       0.6828       1.2172       0.7908       1.0155
      24       1.6685       0.7320       0.8492       1.0588       1.0301
      25       1.8168       0.8413       0.9788       1.1163       1.1055
      26       1.9067       0.8468       0.5380       1.3650       1.4086
      27       2.7668       0.7742       0.6167       1.5752       1.2822
      28       3.4486       0.8980       1.1120       1.3843       1.1683
      29       3.1015       0.8874       0.9502       1.6139       1.6172
      30       2.7911       0.9106       0.7237       1.0373       1.6968
      31       2.3422       0.8349       0.5776       1.2717       1.2203
      32       2.6375       0.9569       0.8494       1.0082       1.4460
      33       2.4866       0.9648       0.6170       1.2056       1.5996
      34       1.8193       0.7987       0.4850       0.8464       1.6107
      35       2.1062       0.7622       0.6325       1.4466       1.5074
      36       2.4252       0.8007       1.3225       1.4427       1.2072
      37       1.9447       0.8510       1.1370       1.2733       1.5735
      38       2.0352       0.9145       1.0167       1.1360       1.4390
      39       1.6940       0.8551       0.8182       0.8650       1.3184
      40       2.7728       0.8824       1.1409       1.1887       1.3795
      41       3.1455       0.8274       0.9808       1.0144       1.5989
      42       2.3882       0.7829       0.7438       1.2250       0.9303
      43       2.6954       0.7718       1.2414       0.9423       1.6442
      44       2.3144       0.7509       1.0629       1.1351       1.3247
      45       1.8851       0.6655       0.9888       0.9947       1.3083
      46       2.8048       0.7311       0.8109       0.5967       0.7977
      47       2.1435       0.6592       0.8984       0.9113       1.1313
      48       2.8268       0.7213       1.1849       1.0562       1.2902
      49       3.0246       0.5724       1.1752       0.8653       1.3937
      50       2.9026       0.6719       0.8757       0.8594       0.9338
      51       3.6091       0.6775       1.2122       0.9404       1.2547
      52       2.8188       0.6195       0.7888       0.9533       1.4799
      53       1.9633       0.7115       0.8341       1.1007       1.0598
      54       1.9756       0.6075       1.0213       0.9101       1.0580
      55       3.0194       0.7590       1.3090       1.5583       1.4753
      56       2.9066       0.7565       1.7272       1.2046       1.5831
      57       3.9862       0.7634       2.1596       1.3438       1.8331
      58       3.4878       0.7871       1.3111       1.2357       1.5594
      59       4.6126       0.7728       2.3594       1.7393       1.8166
      60       3.6996       0.7597       1.3288       1.9296       1.5021
      61       2.3537       0.7379       1.3171       1.4599       2.0625
