#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
     117        2    0.001    1.456    0.000     1582   22.230
     118        2    0.001    1.076    0.000     1586   20.261
     119        2    0.001    1.346    0.000     1602   21.089
     120        2    0.001    1.059    0.000     1605   21.266
     121        2    0.001    1.126    0.000     1611   22.764
     122        2    0.001    1.433    0.000     1619   19.993
     123        2    0.001    1.447    0.000     1626   19.794
     124        2    0.001    1.205    0.000     1635   19.223
     125        2    0.001    1.444    0.000     1638   19.522
     126        2    0.001    1.250    0.000     1670   20.514
     127        2    0.001    1.341    0.000     1676   21.277
     128        2    0.001    1.376    0.000     1692   23.331
     129        2    0.001    1.155    0.000     1696   21.554
     130        2    0.001    1.181    0.000     1735   18.815
     131        2    0.001    1.222    0.000     1905   21.235
     132        2    0.001    1.388    0.000     1910   20.929
     133        2    0.001    1.198    0.000     1912   20.962
     134        2    0.001    1.287    0.000     1923   21.339
     135        2    0.001    1.061    0.000     1931   21.735
     136        2    0.001    1.186    0.000     1940   19.142
     137        2    0.001    1.408    0.000     1958   19.709
     138        2    0.001    1.146    0.000     1979   19.491
