#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.2572       0.1749       0.6711       0.6004       0.7374
       3       1.3645       0.1767       0.8285       0.6128       0.8238
       4       1.4165       0.1831       0.7815       0.6334       0.7507
       5       1.4375       0.1794       0.8035       0.6826       0.8901
       6       1.4128       0.1818       0.8392       0.6439       0.8359
       7       1.4121       0.2618       0.8922       0.4793       0.9313
       8       1.4483       0.2866       1.0385       0.7632       0.9341
       9       1.4527       0.3028       0.9507       0.6114       1.0404
      10       1.4278       0.2889       0.8501       0.7052       0.8516
      11       1.3967       0.2846       0.7710       0.5874       1.0230
      12       1.4488       0.5893       0.8179       0.6810       1.1855
      13       1.3368       0.4786       0.7762       0.6813       0.7556
      14       1.3906       0.4991       0.7572       0.6840       0.7158
      15       1.3775       0.5864       1.0003       0.5547       1.4289
      16       1.4768       0.5588       1.0702       0.7309       1.7680
      17       1.7685       0.5791       1.2609       1.1324       1.6206
      18       1.6930       0.5826       0.8809       0.7631       1.1800
      19       2.2054       0.7436       0.9667       0.9464       2.0247
      20       1.3830       0.7205       1.4453       0.9081       1.2903
      21       1.5222       0.6825       1.7621       1.2126       1.3419
      22       1.8813       0.8396       1.5285       0.8686       2.0911
      23       1.8579       0.9029       0.9228       0.9203       1.2548
      24       2.2698       0.8009       1.7791       0.8805       1.8078
      25       2.2140       0.7363       1.5552       1.0510       1.6692
      26       1.6790       0.9456       1.1798       1.2568       1.9496
      27       1.8910       0.8772       0.9288       1.1088       2.0806
      28       1.8883       0.9053       1.7398       1.0741       1.6664
      29       2.4170       0.8857       1.5111       1.2957       1.9420
      30       2.8076       0.8879       1.4797       1.3524       2.1158
      31       3.1389       0.7963       1.6147       0.8698       1.8302
      32       3.1803       0.8170       1.5542       1.0704       2.0330
      33       2.5985       0.7910       1.5792       1.4967       1.8302
      34       2.5240       0.7852       1.1243       1.3212       1.9260
      35       2.6763       0.7331       1.6612       1.2870       1.5885
      36       2.3200       0.9046       1.3789       1.8918       1.8058
      37       2.6734       0.9217       1.5923       1.7492       2.0180
      38       2.6063       0.9473       1.4781       1.6120       1.8470
      39       3.3662       0.9080       1.7666       1.5031       1.9263
      40       2.7629       0.9938       1.6884       1.4868       1.9425
      41       2.6556       0.9950       1.2280       0.8436       2.3416
      42       2.9127       0.9544       1.8246       1.1242       1.9212
      43       2.4816       0.8952       2.0524       0.9775       1.8605
      44       2.4122       0.8102       1.4891       1.5699       1.9023
      45       2.2077       0.8080       1.7096       0.9656       1.7669
      46       2.2538       0.8893       1.5851       1.7029       1.7618
      47       2.6606       1.0388       1.4067       1.5960       2.1506
      48       2.7048       0.9958       1.4979       1.4217       2.0777
      49       2.5250       0.9377       1.4260       1.0283       1.6407
      50       2.4555       0.9650       1.2173       1.7008       1.9126
      51       2.4791       0.8495       1.3793       2.0267       2.3000
      52       2.3757       0.8216       1.3364       1.5724       1.9496
      53       2.7204       0.9343       2.0064       1.6512       2.0381
      54       2.8338       0.9431       2.1950       1.2221       1.8482
      55       3.1776       0.9644       2.3480       1.4179       2.1066
      56       1.6154       0.8069       1.7981       1.3887       1.7470
      57       1.6459       0.9345       1.2582       0.9292       2.0132
      58       2.2960       0.8568       1.8913       1.4670       2.0888
      59       2.3928       0.8531       2.5969       1.1970       2.0152
      60       1.6368       0.8017       1.5017       1.4371       1.8411
      61       1.5334       0.7612       1.2612       1.3358       1.8548
      62       1.5762       0.7938       1.1394       1.1019       1.7998
      63       1.4763       0.7829       0.9199       1.2787       2.0116
      64       1.2923       0.8072       0.7275       0.9611       1.7966
      65       1.4323       0.7983       1.3173       0.9538       1.6883
      66       1.3910       0.8277       1.6335       0.9626       1.8261
      67       1.7029       0.7842       1.8315       1.3891       1.7963
      68       2.3917       0.6803       1.8078       2.2808       2.2931
      69       2.8133       0.8937       2.6613       1.7557       1.9503
      70       2.1588       0.9121       2.0623       1.8840       2.0597
      71       2.1794       0.8335       1.9528       1.6161       1.8316
      72       2.0593       0.8483       1.7098       1.3175       2.0611
      73       1.9399       0.8293       1.3818       1.2550       1.9846
      74       1.4527       0.7439       1.6482       0.7135       1.8347
      75       2.2005       0.8497       1.7028       2.3473       2.8082
      76       1.9537       0.8417       1.8533       1.1257       2.2036
      77       2.2856       0.7379       2.0162       1.1484       2.2230
      78       2.2438       0.7948       2.3722       0.8668       2.1331
      79       2.3396       0.8552       2.1012       1.1610       2.3620
      80       2.5558       0.9416       2.6812       1.3832       1.9156
      81       2.2912       0.9304       2.2078       1.6721       1.8294
      82       2.1706       0.7988       1.5472       1.6324       2.5774
      83       2.2689       0.9101       1.9158       0.7851       2.1469
      84       3.1477       0.8624       2.7036       1.5225       2.5100
      85       2.5390       0.7894       1.7050       1.1436       1.9762
      86       2.0963       0.7595       1.6796       1.0265       1.9980
      87       2.9022       0.7684       1.9783       0.7622       2.0298
      88       1.9508       0.7866       1.3820       1.1942       2.1381
      89       1.5992       0.6561       1.4786       1.4378       2.0455
      90       2.4700       0.8275       1.9940       1.5650       2.0318
      91       2.2372       1.0084       1.8121       1.5423       1.9131
      92       2.3841       0.8015       1.8521       1.4964       1.9055
      93       2.0271       0.8399       1.9546       1.6228       2.3923
      94       3.0799       0.7313       2.1185       1.7007       2.0735
      95       2.4905       0.7640       1.8862       1.4272       2.2213
      96       2.4584       0.6852       1.9368       1.3617       2.4618
