#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3949       0.1854       0.8783       0.5449       0.6468
       3       1.5190       0.1806       0.9605       0.6513       0.7790
       4       1.5761       0.1767       0.9514       0.6272       0.8433
       5       1.6643       0.1799       0.9917       0.6788       0.8308
       6       1.6528       0.1895       1.0217       0.6910       0.8172
       7       1.6087       0.2788       1.2579       0.6813       0.8372
       8       1.6621       0.2713       1.3071       0.5347       0.8056
       9       1.7178       0.2784       1.2747       0.6621       0.8993
      10       1.6989       0.2844       1.2400       0.6646       0.8933
      11       1.6797       0.2994       1.1540       0.6264       0.9927
      12       1.7469       0.5049       1.4513       0.6552       0.8875
      13       1.6781       0.5144       1.3001       0.6542       0.7566
      14       1.5793       0.4956       1.3908       0.7407       1.0480
      15       1.6674       0.5134       1.3326       0.7431       0.7729
      16       1.4547       0.4999       1.0583       0.6587       0.8768
      17       2.4242       0.7130       1.5281       1.9901       1.8606
      18       4.3183       0.5961       2.8139       1.7228       1.7956
      19       3.0820       0.7552       2.2676       0.8151       1.8062
      20       3.7065       0.7676       2.4952       1.1295       1.8705
      21       2.0371       0.6487       1.5390       0.9377       2.0201
      22       2.1096       0.5580       1.3092       0.9005       1.7781
      23       2.2933       0.5429       1.4422       0.7942       1.8351
      24       1.7256       0.7147       1.1847       1.4270       2.2399
      25       2.3828       0.8689       0.8472       0.9109       1.8496
      26       1.8038       0.8915       1.3328       1.1294       1.6302
      27       2.1035       0.6839       2.1482       1.0603       2.0749
      28       1.8864       0.8977       1.2384       1.0721       2.2050
      29       1.9405       0.9540       1.9979       0.8382       1.9954
      30       2.9466       0.8702       2.0251       1.3164       1.8062
      31       3.1215       0.8754       1.6028       0.7954       1.4985
      32       2.7953       0.9533       1.6791       0.8408       2.0953
      33       2.0397       0.9570       0.9868       1.0043       2.3810
      34       1.5219       0.9844       0.8527       1.0536       2.3600
      35       1.7109       0.8661       1.4009       0.9941       2.0179
      36       1.6916       0.9039       1.3269       0.9834       1.9664
      37       1.7492       0.8672       1.8042       1.2051       1.9337
      38       2.6359       1.0111       1.5307       1.5050       2.2185
      39       1.0482       0.9253       0.9340       1.0173       1.7698
      40       3.0564       0.8735       1.7609       1.2066       1.6569
      41       2.3967       0.8824       1.4272       1.3765       1.5997
      42       2.2919       0.8125       2.1500       1.0895       1.1917
      43       2.0373       0.8785       1.4153       1.5890       1.4388
      44       1.2879       0.8030       0.9412       1.2119       1.9432
      45       1.5508       0.8737       0.7047       1.2236       1.9480
      46       1.4019       0.7217       0.5868       0.9722       2.0341
      47       2.0857       0.9276       1.2127       0.9534       1.7423
      48       1.6170       0.7655       1.4382       0.9282       1.6474
      49       1.8554       0.7486       1.3263       1.1592       1.9945
