#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
       1       0.0000       0.0000       0.0000       0.0000       0.0000
       2       1.3285       0.1727       0.7664       0.5509       0.7626
       3       1.3797       0.1878       0.6736       0.5986       0.8152
       4       1.3921       0.1799       0.8062       0.6476       0.8313
       5       1.4445       0.1861       0.8872       0.6393       0.8166
       6       1.3995       0.1980       0.7356       0.5790       0.7888
       7       1.3882       0.2723       0.7285       0.4841       1.0003
       8       1.4528       0.2670       0.6781       0.4708       1.0880
       9       1.4264       0.2755       0.9012       0.5084       1.0605
      10       1.3729       0.2960       0.6195       0.4736       0.8636
      11       1.3773       0.3091       0.8147       0.4707       0.9054
      12       1.2885       0.4380       1.1009       0.4453       0.8558
      13       1.3608       0.4882       1.1601       0.5316       1.4346
      14       1.1697       0.5047       1.1378       0.7023       1.2545
      15       1.1059       0.4967       1.0513       0.6880       1.2519
      16       1.2108       0.4766       1.2494       0.4889       1.1437
      17       1.5477       0.5512       1.0149       1.1513       1.2231
      18       1.7290       0.7357       0.9521       1.1005       1.5626
      19       1.6489       0.7558       1.8793       0.9976       1.6294
      20       2.1674       0.7531       2.3437       1.3027       2.3375
      21       2.0693       0.7106       2.1056       1.1206       1.8323
      22       1.6972       0.7290       1.1206       1.0824       1.6813
      23       1.8221       0.7864       1.3044       1.0129       1.7132
      24       1.7667       0.7932       1.6671       0.9445       2.2918
      25       1.8791       0.8969       1.7906       1.2067       2.1226
      26       1.5489       0.8996       1.4136       1.0234       2.1044
      27       1.6934       0.8708       1.4295       0.9533       2.1804
      28       1.6319       0.8918       1.1815       1.1449       1.9972
      29       2.0710       0.8715       2.0134       1.1783       2.7468
      30       1.6677       1.0257       1.3402       0.9233       1.5134
      31       1.9280       0.8269       1.5401       1.4729       1.9683
      32       1.8391       0.8026       1.2766       0.7363       1.6800
      33       2.1785       0.7836       1.5408       1.0324       1.5766
      34       2.2382       0.7598       0.9365       0.8880       1.5258
      35       2.3076       0.8686       1.1364       0.9841       1.9856
      36       2.3649       0.8581       1.3826       1.1902       1.6282
      37       2.8763       0.8939       1.8563       0.9644       1.3275
      38       2.8045       0.7272       1.7604       0.8521       1.4169
      39       2.0121       0.8174       0.8406       0.7628       1.1195
      40       2.3915       0.8145       1.8029       0.5251       1.7718
      41       2.0975       0.7061       1.1448       0.8403       0.9632
      42       2.5243       0.6435       1.3855       1.0636       1.2620
      43       2.2853       0.7346       1.3080       1.1417       1.0213
      44       1.7198       0.7134       0.6015       0.5738       1.1507
      45       2.0663       0.8759       1.2039       1.2525       1.3254
      46       2.6335       0.7113       1.7326       0.8481       1.2179
      47       1.4147       0.8314       1.1413       0.6707       0.9921
      48       1.7075       0.7247       1.4312       0.9206       2.3158
      49       2.1961       0.8761       1.3218       0.9849       1.6241
      50       1.8444       0.7361       1.1738       1.0591       1.5041
      51       1.6295       0.8477       1.4174       0.9737       1.7743
      52       1.6275       0.8300       0.9660       0.7542       1.7979
      53       1.6932       0.8409       1.8627       0.8142       2.0618
      54       1.6864       0.7840       1.5410       0.7323       1.9141
