#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
     117        2    0.001    1.392    0.000      915   19.025
     118        2    0.001    1.067    0.000      933   17.441
     119        2    0.001    1.037    0.000      942   17.304
     120        2    0.001    1.070    0.000      943   17.732
     121        2    0.001    1.469    0.000      958   15.591
     122        2    0.001    0.949    0.000      961   14.945
     123        2    0.001    0.980    0.000      964   15.606
     124        2    0.001    1.385    0.000      973   15.060
     125        2    0.001    1.344    0.000      980   14.748
     126        2    0.001    1.495    0.000      989   15.004
     127        2    0.001    0.859    0.000     1004   20.328
     128        2    0.001    1.196    0.000     1010   20.319
     129        2    0.001    1.303    0.000     1110   20.369
     130        2    0.001    1.264    0.000     1150   22.596
     131        2    0.001    0.957    0.000     1204   17.329
     132        2    0.001    0.995    0.000     1211   16.498
     133        2    0.001    1.192    0.000     1271   16.042
     134        2    0.001    0.932    0.000     1351   17.212
     135        2    0.001    1.350    0.000     1531   26.794
     136        2    0.001    1.322    0.000     1533   27.216
     137        2    0.001    1.445    0.000     1604   15.290
     138        2    0.001    1.412    0.000     1622   14.839
     139        2    0.001    1.451    0.000     1709   16.155
     140        2    0.001    0.946    0.000     1821   14.630
     141        2    0.001    1.420    0.000     1825   15.688
     142        2    0.001    1.465    0.000     1917   24.254
     143        2    0.001    1.387    0.000     2101   12.898
     144        2    0.001    1.369    0.000     2103   13.136
     145        2    0.001    1.338    0.000     2114   13.265
     146        2    0.001    1.473    0.000     2143   13.237
     147        2    0.001    1.273    0.000     2193   15.321
     148        2    0.001    1.472    0.000     2242   13.308
     149        2    0.001    1.488    0.000     2356   14.260
     150        2    0.001    1.135    0.000     2367   13.439
     151        2    0.001    0.903    0.000     2371   13.034
     152        2    0.001    1.427    0.000     2410   18.012
     153        2    0.001    1.156    0.000     2411   19.268
     154        2    0.001    1.371    0.000     2419   17.493
     155        2    0.001    1.459    0.000     2421   19.122
     156        2    0.001    1.492    0.000     2448   17.020
     157        2    0.001    1.189    0.000     2452   17.299
     158        2    0.001    1.368    0.000     2460   16.612
     159        2    0.001    0.977    0.000     2492   18.543
     160        2    0.001    1.238    0.000     2501   24.231
     161        2    0.001    1.356    0.000     2611   15.500
     162        2    0.001    1.433    0.000     2622   16.745
     163        2    0.001    1.269    0.000     2631   15.552
     164        2    0.001    1.284    0.000     2653   14.659
     165        2    0.001    1.078    0.000     2655   14.351
     166        2    0.001    1.225    0.000     2661   14.853
     167        2    0.001    1.216    0.000     2667   15.335
     168        2    0.001    1.317    0.000     2677   16.295
     169        2    0.001    1.462    0.000     2685   17.573
     170        2    0.001    1.433    0.000     2711   14.156
     171        2    0.001    1.145    0.000     2724   15.964
     172        2    0.001    1.410    0.000     2726   14.554
     173        2    0.001    1.352    0.000     2737   14.494
     174        2    0.001    1.455    0.000     2766   12.844
     175        2    0.001    1.443    0.000     2775   13.141
     176        2    0.001    1.219    0.000     2809   17.156
     177        2    0.001    1.170    0.000     2836   13.700
     178        2    0.001    1.332    0.000     2893   15.286
     179        2    0.001    1.086    0.000     2898   14.161
     180        2    0.001    1.480    0.000     2909   22.002
     181        2    0.001    1.291    0.000     2983   21.550
     182        2    0.001    1.272    0.000     2984   21.871
