#Frame           CRBN         BRD4      CRBNlig      BRD4lig       linker
      83       1.6333       0.8952       0.4943       1.2835       1.3409
      84       1.7856       0.7924       0.4312       1.2796       1.4165
      85       1.9584       0.8434       0.7210       1.3019       1.3965
      86       1.9422       0.7966       0.7133       1.6249       1.4024
      87       1.8486       0.8565       0.5969       1.7598       1.6206
      88       2.6492       0.7888       1.0328       1.5127       1.3445
      89       2.5512       0.9500       0.9176       1.6728       1.3647
      90       2.2561       0.8660       0.5511       1.5129       1.3502
      91       2.1505       0.7596       0.6812       1.5564       1.2009
      92       2.1881       0.7856       0.7470       1.5417       1.5717
      93       1.8173       0.8348       0.8465       1.6292       1.4295
      94       1.8406       0.8977       0.6402       1.3494       0.9859
      95       2.7637       0.7976       0.9113       1.2551       1.3650
      96       1.9310       0.9443       0.5360       1.8649       1.5417
      97       2.0948       0.7610       0.5137       1.4763       1.4348
      98       2.7066       0.6749       0.9010       1.5483       1.1705
      99       2.6367       0.7201       0.7901       1.3831       1.4153
     100       1.8727       0.7668       0.6430       1.1196       1.2394
     101       2.0216       0.7531       0.6844       1.3159       1.3704
     102       2.5759       0.8035       0.8948       1.5461       1.7153
     103       2.3306       0.8551       0.8664       1.7594       1.6278
     104       1.5655       0.8645       0.7414       1.7188       1.2795
     105       2.8495       0.8055       0.6273       1.9159       1.6947
     106       2.5617       0.7925       0.8024       1.8149       1.6075
     107       2.5889       0.7095       1.1783       1.8959       1.8765
     108       2.6435       0.7858       1.0417       1.3589       1.4143
     109       1.9395       0.7386       1.0024       1.3323       1.3203
     110       2.3715       0.8729       0.9350       1.4000       1.6689
     111       2.4869       0.7571       0.8255       1.6375       1.4256
     112       2.7398       0.7751       0.9337       1.8412       1.9677
     113       3.2052       0.8101       0.9785       1.4423       1.3790
     114       2.8939       0.9416       1.0568       1.9848       1.6085
     115       2.7842       1.0644       1.0533       1.3944       1.1191
     116       3.0977       1.0912       1.1639       1.5736       1.5632
     117       2.1036       0.8671       0.7685       2.3161       2.0292
     118       1.7350       0.8335       0.6459       1.4407       1.0258
     119       2.4056       0.8691       0.7995       2.0550       1.6229
     120       2.6510       0.8936       1.0235       1.4029       1.7791
     121       3.2608       0.8508       1.0816       1.6997       1.8072
     122       2.2982       0.8444       0.7400       1.6385       1.6221
     123       3.2033       1.2291       0.9946       1.7439       1.5584
     124       2.6107       0.9548       0.7629       1.8222       1.4152
     125       2.3557       1.1155       1.0856       2.7288       2.3497
     126       3.2205       1.0986       1.0389       1.7584       1.8296
     127       3.1162       1.1411       0.8533       1.6803       1.4432
     128       2.3166       1.1135       1.2099       1.5147       1.8606
     129       2.2119       0.9154       0.5034       1.6091       1.7026
     130       2.8059       0.8227       1.4789       1.7289       1.8244
     131       2.1162       0.8515       0.9529       1.5094       1.2759
     132       3.1663       0.9314       1.2694       1.4652       1.2918
     133       3.3309       0.9190       0.8804       1.5061       1.5374
     134       2.0582       0.9743       0.6060       1.6718       1.6906
     135       2.4712       0.9803       1.2522       1.1874       1.1396
     136       2.5477       0.9500       1.2537       1.7770       2.0857
     137       2.4506       0.8802       1.0455       1.5384       1.6284
     138       2.4375       1.0085       0.8028       1.3714       1.2928
     139       2.1954       0.9588       1.0782       1.3243       1.5888
     140       3.7073       0.9706       0.4733       1.1326       0.8456
     141       2.4960       0.9427       0.8142       1.3538       1.1364
     142       2.8593       1.0135       0.9758       1.5561       1.5612
     143       2.5174       0.9680       1.2274       1.4199       1.9676
     144       3.1870       0.9350       1.4673       2.2267       2.5330
     145       2.2816       1.0216       1.1048       1.6701       1.7833
     146       3.0598       0.9167       0.9647       1.6451       1.4657
     147       2.0130       0.9494       0.7377       1.8696       2.0388
     148       1.9738       0.8950       0.5787       1.5216       2.1395
     149       2.9839       0.9327       0.9884       1.6900       1.8954
     150       2.3636       0.9327       1.1204       1.2295       1.4570
     151       2.2335       0.8538       0.6589       1.7840       2.1410
     152       2.4720       0.9557       0.9412       1.8808       2.5204
     153       2.8116       0.9257       0.5716       1.7783       2.0514
     154       2.7218       1.0395       0.9724       1.8287       1.8344
     155       4.7399       1.0033       0.9207       1.1647       1.1765
     156       3.4545       0.8584       0.7511       1.3446       1.2357
     157       3.6899       0.8475       0.9670       1.6262       1.3543
     158       3.6037       0.9017       1.0875       1.4150       1.4421
     159       2.6374       0.8925       0.7254       0.7760       0.9752
     160       3.3780       0.9022       0.7133       1.2344       1.1444
     161       2.8450       0.9054       0.7968       1.6754       1.4049
     162       3.2111       0.9623       1.3698       1.6445       1.7299
     163       4.2620       0.9439       1.4649       1.8101       1.7840
     164       3.9103       1.1928       1.7922       1.1169       1.4592
     165       4.2474       1.0244       1.6047       1.9284       2.3397
     166       3.9171       1.0198       1.4325       1.4515       2.1484
     167       4.0534       0.8888       1.2925       1.1641       1.6614
     168       4.3800       0.9732       1.2828       1.5500       1.9157
     169       4.3216       1.0752       1.6815       1.3143       1.9558
     170       3.8642       1.2954       2.0049       1.6189       2.4414
     171       4.7138       0.9599       1.9101       2.2586       3.0019
     172       4.5014       1.2866       1.8332       1.7044       2.4875
     173       4.7905       1.1686       1.9614       2.1060       2.3431
     174       4.9814       1.1607       1.9561       1.9851       2.4311
     175       4.5506       1.1288       1.9134       1.6419       2.5363
     176       4.8503       1.1478       1.3440       1.4010       2.0050
     177       4.4493       0.9286       2.6135       1.4869       2.2628
     178       3.9456       0.8870       1.4411       1.4430       1.7606
     179       4.0287       1.0130       1.8937       1.2228       2.1222
     180       4.6723       1.0258       1.9803       1.2890       1.9349
     181       4.4681       0.9881       1.3924       1.4353       1.8504
     182       4.2334       0.9244       2.0098       1.4708       1.5896
     183       3.6765       0.9509       1.5343       1.5827       1.7153
     184       4.1281       1.0015       1.6171       1.7455       1.6649
     185       3.8181       0.9127       1.1384       1.4466       1.6321
     186       4.5870       1.0312       2.5713       1.6135       2.2388
     187       4.2863       0.9426       1.4627       1.3204       1.4990
     188       4.7739       0.8474       1.1478       1.3435       1.4496
     189       5.2438       0.9240       1.7764       1.0431       1.3598
     190       4.5446       0.8798       1.5361       1.2903       1.4036
     191       3.8446       0.9655       1.7111       1.6777       1.5334
     192       3.7299       0.9044       2.2066       1.5279       1.7944
     193       4.7911       0.9206       1.7128       1.6650       1.4238
     194       4.0754       0.8969       1.3888       1.4235       1.4645
     195       3.8804       0.9337       2.2230       1.1990       1.6636
     196       4.0389       1.0764       2.5788       1.4431       1.7980
     197       4.3569       1.0247       1.8217       1.1965       1.0681
     198       3.3445       0.9807       1.5550       1.4774       1.5807
     199       4.3435       1.0141       2.0621       1.7611       2.3107
     200       4.6874       1.1137       2.3995       1.6848       1.7870
     201       4.9987       1.1058       3.4934       0.8804       1.7791
     202       4.9965       0.9712       3.0888       1.4356       1.9876
     203       5.8114       0.9672       3.1200       1.2469       1.6975
     204       4.7747       1.1036       1.8582       1.5542       2.0890
     205       5.3145       1.0576       2.4910       2.0162       2.2819
     206       4.0657       1.1609       2.2610       2.2092       2.1614
     207       3.8611       0.9792       2.0833       1.6582       1.6394
     208       4.2390       1.1943       1.7814       2.1135       2.1530
     209       5.3241       0.9984       2.9967       1.9915       2.6198
     210       6.2345       1.0888       3.7193       2.6068       3.2428
     211       4.8402       1.2291       3.1986       2.2902       3.2301
     212       4.3553       1.1142       3.0391       2.2277       2.8474
     213       5.2279       1.2472       3.2304       2.3102       3.3780
     214       4.6983       1.2655       3.4183       2.9719       4.0461
     215       5.7140       1.2378       4.0715       3.4096       3.9464
     216       5.7905       1.3512       3.4145       3.4536       3.9029
     217       5.2163       1.3766       2.5209       2.5829       3.1416
     218       5.8512       1.3604       3.1962       2.7613       3.0597
     219       6.1953       1.1491       3.7137       2.9170       3.0153
     220       6.1767       1.1454       3.0161       2.4634       2.8696
     221       4.9457       1.2763       1.8181       2.7952       3.0848
     222       5.5498       1.3207       2.9954       3.1705       3.4344
     223       4.8505       1.1820       2.2544       2.6647       3.1212
     224       3.9426       1.2071       1.2754       3.0741       3.3312
     225       5.1810       1.1992       1.7860       3.1707       3.4098
     226       5.8233       1.5290       1.7637       3.5223       3.9281
     227       4.8064       1.2239       1.7259       2.4794       3.0974
     228       3.7695       1.3130       2.9212       3.4188       3.6909
     229       3.5394       1.2975       2.8327       3.2953       3.6451
     230       4.2732       1.2488       2.6326       2.5676       2.8394
     231       3.4942       1.5498       2.6213       3.0033       3.3376
     232       2.6380       1.4413       3.0715       2.8991       3.5499
     233       3.3154       1.3295       2.6035       2.6416       2.7568
     234       4.0622       1.3945       2.9674       2.6390       3.6253
     235       3.1256       1.2999       2.6001       2.6205       3.2842
     236       4.2423       1.3755       2.8188       2.6730       3.5705
     237       4.0293       1.4472       2.8548       2.6808       3.6555
     238       4.0129       1.3941       2.3305       2.2502       3.3625
     239       4.5073       1.2929       3.2926       3.0407       3.9150
     240       4.8120       1.1764       3.1306       3.3548       3.7353
     241       4.7729       1.2141       2.6341       2.5471       3.6283
     242       4.5589       1.4491       2.2154       2.5827       2.7622
     243       3.9099       1.4673       2.2936       2.4090       2.4349
     244       3.7983       1.4558       2.0315       1.6169       1.7780
     245       4.7819       1.6593       2.1521       2.1928       2.5143
     246       3.9125       1.2981       2.0810       1.6500       1.7016
     247       3.8047       1.5992       2.3532       1.5962       2.4227
     248       4.0408       1.3935       2.7098       2.2976       1.9760
     249       4.0721       1.4057       2.3274       2.0639       1.8837
     250       5.0079       1.2662       2.9177       1.8333       1.6099
     251       4.7634       1.4130       2.2125       1.8209       1.5373
     252       4.5244       1.5155       2.0273       1.7820       1.7093
     253       3.8017       1.5500       2.1304       1.9278       1.8816
     254       4.0810       1.4655       2.6666       1.8546       1.5906
     255       4.9542       1.5337       2.8792       2.5291       2.4197
     256       3.4465       1.4945       2.0582       1.6673       1.9340
     257       3.4694       1.4999       2.3347       1.9316       3.1817
     258       3.9997       1.3667       2.1681       2.0594       2.1805
     259       4.1532       1.3453       3.0076       2.4416       2.7767
     260       2.5374       1.2667       2.0830       1.8757       2.2719
     261       3.7000       1.2940       2.0469       1.8224       2.2898
     262       3.7046       1.3097       2.6818       2.0717       2.7860
     263       3.9966       1.2973       2.3532       2.1407       2.2325
     264       5.1494       1.4059       2.5895       2.4117       2.2615
     265       4.9082       1.3239       2.5325       1.9742       2.1050
     266       4.1500       1.4117       2.1880       2.3581       2.3685
     267       6.4941       1.5173       2.9619       2.1201       2.7837
     268       5.8475       1.4391       2.4451       1.9780       2.8256
     269       6.0023       1.6265       2.4142       2.0732       2.9668
     270       5.2040       1.2436       2.2204       2.0561       2.1414
     271       5.2019       1.5382       2.2801       2.2170       2.3901
     272       5.8617       1.6886       2.2620       2.7958       2.7907
     273       5.5109       1.5582       2.0603       1.7671       2.5104
     274       8.3341       1.5927       2.7605       1.9884       2.8424
     275       6.3873       1.6239       2.0091       2.4993       3.1538
     276       7.0338       1.5118       2.5651       2.2843       3.1265
     277       7.9955       1.6909       2.7008       1.7095       3.0095
     278       7.4267       1.5271       2.5552       1.6830       2.4658
     279       8.6257       1.3936       2.9723       2.7534       3.5811
     280       6.6097       1.4625       1.9977       1.8973       3.2141
     281       5.5430       1.3318       2.3937       1.5206       2.9196
     282       4.4309       1.3347       2.3813       1.7973       2.3542
     283       6.2535       1.4024       3.0030       1.7013       2.9173
     284       4.9997       1.5197       2.3487       2.5634       2.9512
     285       5.7420       1.5991       2.8038       1.9264       2.4319
     286       5.2304       1.6015       1.9057       2.6441       3.1439
     287       6.5556       1.2787       2.7026       2.0535       3.3663
     288       6.1289       1.3601       2.7675       2.3136       3.1093
     289       7.3856       1.5019       2.8899       2.1266       3.4721
     290       6.3351       1.3471       2.0784       2.1370       2.6109
     291       7.3720       1.2670       3.0266       1.8835       2.9826
     292       5.8688       1.5151       2.6382       2.2354       2.4689
     293       6.9915       1.5495       3.1301       3.0241       3.3941
     294       6.6203       1.6812       2.1878       3.0453       3.4366
     295       7.2329       1.7855       2.2559       3.1821       3.6923
     296       7.7392       1.5875       2.3053       2.6015       2.8860
     297       7.1366       1.5575       2.6363       2.6207       3.0819
     298       8.4389       1.6275       2.9482       3.7343       3.4058
     299       8.5642       1.5274       2.5324       3.3335       3.3506
     300       7.6081       1.6458       2.4466       2.8024       3.4010
     301       6.8220       1.5564       2.7716       2.6045       2.8399
     302       5.4243       1.9156       2.5456       2.9535       3.1856
     303       7.0538       1.5565       3.1287       2.3650       3.8383
     304       6.9490       1.4312       3.1675       1.9808       2.8628
     305       7.8857       1.2462       3.2948       2.1546       3.2377
     306       8.6284       1.3705       4.3631       2.5301       3.4197
     307       8.2668       1.7618       4.2255       3.2734       4.7090
     308       7.2370       1.4743       3.6980       2.5632       3.5310
     309       6.8380       1.2961       3.5783       2.0035       2.6606
     310       8.7447       1.5079       4.1319       2.3155       3.3987
     311      11.4065       1.7132       4.7345       2.2495       3.9424
     312      10.6117       1.4771       5.2294       2.5196       3.9483
     313       9.3368       1.7170       4.6158       3.2123       4.8251
     314       7.9246       1.7422       2.8821       2.7083       3.4988
     315       8.8305       1.4328       3.3292       2.4192       3.1127
     316       9.0140       1.3488       3.5623       2.6271       3.9193
     317       6.6428       1.4755       2.6101       2.4460       2.9923
     318       6.1656       1.3147       2.3365       1.8407       2.7291
     319       5.6813       1.7072       2.6854       2.3342       2.3031
     320       6.8358       1.5711       2.5448       2.5279       2.9616
     321       8.9826       1.3171       4.4447       2.5423       4.1077
     322       5.6863       1.4645       2.6957       2.8238       2.8194
     323       6.3476       1.5697       2.7536       3.7735       3.6306
     324       5.1064       1.5758       2.1777       2.4092       2.4669
     325       6.0204       1.3519       3.0703       2.6179       2.6354
     326       5.5857       1.3897       2.1121       3.1312       2.9131
     327       5.9070       1.5981       3.0385       2.8449       3.1238
     328       7.3456       1.3688       3.7879       2.8985       3.2448
     329       6.0592       1.5467       2.5786       2.5631       2.7147
     330       6.1645       1.4297       3.5822       2.8220       2.5275
     331       7.2692       1.5361       2.7492       2.7839       3.1916
     332       4.9007       1.3035       3.3556       2.5188       2.7671
     333       4.4401       1.2766       2.9871       2.4277       2.5014
     334       4.7676       1.5130       2.8734       3.2857       2.7134
     335       5.3705       1.4786       2.1659       3.4800       2.6721
     336       7.6562       1.4401       3.9658       2.7563       2.8470
     337       6.8248       1.4161       4.0837       2.5973       3.3001
     338       7.0600       1.4325       4.5210       2.5081       3.7297
     339       7.7521       1.4981       4.6512       3.0902       4.2292
     340       5.2612       1.5703       3.4476       2.9454       3.0075
     341       6.0097       1.4743       2.7214       2.7436       2.5003
     342       7.0513       1.4897       4.0637       3.0298       4.1837
     343       8.5615       1.3516       4.0185       2.8546       3.2112
     344       8.1190       1.4182       3.8351       2.6010       3.3887
     345       5.9601       1.5065       4.0292       3.0617       3.3861
     346       7.2657       1.3688       4.2263       2.9777       3.4851
     347       7.0972       1.5766       2.9352       2.6498       2.3283
     348       6.2461       1.4213       3.8040       2.7569       3.6547
     349       5.2339       1.4444       3.0900       2.6789       2.8868
     350       7.0844       1.5188       4.2256       2.1299       2.8619
     351       5.6995       1.6608       4.8909       2.6153       3.2761
     352       4.6713       1.6849       3.8579       3.0367       3.0638
     353       6.9890       1.7049       4.0921       3.4045       3.3866
     354       7.3729       1.6615       5.0876       2.2153       3.8838
     355       5.7280       1.6803       4.3619       2.9487       3.5673
     356       6.0583       1.6523       4.4449       3.4954       3.6824
     357       6.1946       1.6890       4.3070       3.0358       2.9306
     358       4.6628       1.6020       4.4303       2.6323       3.2705
     359       6.0949       1.5392       3.7077       3.0614       3.2669
     360       4.0705       1.3797       4.2464       2.5683       3.2850
     361       6.3095       1.6816       3.7789       2.3636       2.5651
     362       7.8811       1.7568       5.1317       2.9157       3.4495
     363       4.9749       1.7363       4.2746       2.6251       2.9694
     364       4.3395       1.6838       3.8785       3.4598       3.4768
     365       5.1131       1.7974       3.9695       3.4198       3.5677
     366       4.9603       1.8359       3.7684       3.5791       3.4592
     367       5.5019       1.8394       3.3963       3.4878       3.6899
     368       5.0410       1.7463       3.5364       4.0692       4.0233
     369       3.3473       1.9479       2.9779       3.4188       2.7982
     370       4.1504       1.8014       3.7656       3.3576       3.1991
     371       6.2619       1.5280       4.6517       3.6942       4.3422
     372       5.8024       1.6420       4.2389       3.1638       3.4087
     373       5.1245       1.6968       3.8599       2.9048       3.0925
     374       5.4390       1.6979       4.8536       1.8767       2.9094
     375       6.1067       1.7138       4.5980       2.2909       3.1583
     376       4.4415       1.7919       3.2596       2.9360       2.7803
     377       5.8348       1.6693       4.7811       2.5189       3.2510
     378       6.1985       1.8013       3.3708       3.1565       2.9100
     379       4.6183       1.7174       3.5350       3.4871       3.6849
     380       7.4969       1.6734       3.9294       2.0822       2.6160
     381       6.9807       1.9192       3.6000       3.0422       3.2752
     382       9.8529       2.1033       4.9575       5.9517       4.4378
     383       8.4904       2.0359       4.5783       4.7163       3.6138
     384       8.1605       2.0471       3.8678       5.8910       4.3685
     385       8.4264       2.0141       4.0225       4.9368       3.9042
     386       7.0551       1.9919       2.9628       4.8025       3.6176
     387       7.8729       1.9715       3.2861       3.6405       3.0345
     388       7.0071       1.8404       4.3079       3.4401       3.0677
     389       5.0745       1.9559       3.4687       4.0040       3.0890
     390       6.8580       2.0278       4.0710       3.9877       3.2191
     391       4.8812       1.9777       3.0192       3.4519       3.0716
     392       5.4000       1.8989       3.3589       3.7215       2.7365
     393       6.0025       1.8742       4.9761       3.9794       3.9853
     394       5.2607       1.8495       3.7968       4.3650       3.4259
     395       5.9909       1.9742       3.3037       4.5111       3.3465
     396       4.1102       2.0114       2.2155       5.0982       3.9044
     397       4.5421       1.8914       2.4710       3.9138       2.9411
     398       4.3201       1.8691       3.1255       4.2612       3.5934
     399       5.8374       1.7185       4.0684       4.2802       3.7029
     400       6.4673       1.9498       4.2261       4.1443       3.5712
     401       5.6842       1.6282       2.8557       2.9827       2.3600
     402       5.7243       1.9927       3.1328       3.7368       2.8901
     403       9.5152       1.8641       4.2027       3.2206       3.0458
     404       5.6520       1.4202       2.9992       2.9336       2.4969
     405       5.6123       1.5692       3.4083       3.0821       2.4606
     406       5.6856       1.4570       2.3768       2.7701       2.4151
     407       8.0205       1.5547       3.0058       3.8198       3.4163
     408       8.9849       1.8001       4.0394       4.4252       4.8358
     409       7.4527       1.5879       3.9267       4.2938       3.6155
     410       7.3239       1.8396       2.7862       3.8770       2.8998
     411       6.5667       1.7190       3.2570       3.2104       3.6873
     412       4.7333       1.6303       2.0668       2.9876       1.9232
     413       5.9037       1.7430       2.2933       3.3910       2.3267
     414       6.2074       1.6243       2.5249       2.8124       1.9681
     415       6.0027       1.6570       3.4848       4.1193       2.7504
     416       6.4209       1.5343       3.0817       4.3711       3.5932
     417       6.0105       1.5116       2.9079       3.1131       2.6821
     418       4.3228       1.6084       2.6656       3.4566       2.2414
     419       4.7465       1.6007       2.6099       3.9101       2.7721
     420       5.6348       1.6596       3.7338       3.7959       3.7072
     421       4.2260       1.5982       3.0614       3.8225       2.7359
     422       6.1173       1.6691       3.2363       3.5346       2.9319
     423       5.6648       1.7047       3.7744       3.4000       3.1655
     424       6.4890       1.5534       4.2566       3.6477       3.1006
     425       6.0091       1.6913       3.9241       3.8634       3.5986
     426       5.4967       1.5639       3.9048       4.2933       3.6017
     427       5.3821       1.7253       4.6948       3.2442       3.3527
     428       6.2645       1.9138       4.6801       3.3396       3.3160
     429       6.5826       1.8810       4.6877       4.7166       3.9019
     430       6.7238       1.7614       4.5100       4.5322       4.0321
     431       5.2206       1.9790       3.6998       3.3152       3.0271
     432       5.5280       1.8378       3.7107       2.4154       3.0427
     433       4.7384       1.9611       2.6007       2.5132       2.5326
     434       4.2392       1.7399       3.4733       2.2359       2.3778
     435       6.0346       1.9597       3.2579       2.1688       2.9425
     436       6.0042       1.8912       4.2121       2.9186       3.5329
     437       6.0657       1.9792       3.5263       2.1157       2.7205
     438       6.4844       2.0648       3.3835       2.7142       3.3753
     439       6.5491       2.0077       4.3338       2.7658       3.3629
     440       5.5262       1.8316       3.7727       1.9478       3.3181
     441       7.5670       1.6268       5.3362       2.7169       3.4921
     442       7.4864       1.8294       5.1741       2.3583       3.2769
     443       5.6416       1.9280       4.1461       2.8299       2.9037
     444       5.7286       1.7913       4.4425       2.2767       3.5720
     445       4.5198       1.7165       3.2051       2.7981       2.8663
     446       5.5894       1.8037       4.2236       2.4968       3.3067
     447       6.2990       1.4883       4.1833       2.5040       2.8038
     448       5.9102       1.6583       4.4816       2.4777       3.0789
     449       7.1099       1.6310       4.0707       3.0782       2.6266
     450       6.8087       1.7562       4.1519       2.0395       3.0699
     451       8.5460       1.5650       5.1625       2.1431       3.5181
     452       6.2144       1.7849       3.2446       2.7565       2.9856
     453       6.8608       1.8444       3.0711       2.7566       2.3978
     454       8.2685       1.6994       4.6643       2.5142       3.0817
     455       7.8181       1.5778       3.7697       2.3246       3.1482
     456       7.6677       1.7596       3.3559       3.2129       3.0549
     457       7.8065       1.5062       3.8781       1.8750       2.8274
     458       7.5415       1.6082       4.1155       2.6063       2.9045
     459       6.9768       1.6902       3.5447       1.8578       2.6363
     460       8.6390       1.5907       3.3778       1.6903       2.8329
     461       7.6725       1.5751       3.7546       2.7399       2.8612
     462       7.0835       1.7509       3.7354       2.7890       2.8600
     463       7.6279       1.5621       4.7802       2.0585       3.5343
     464       7.9635       1.6058       3.6852       2.7223       3.1589
     465       6.4124       1.6470       3.7495       3.4453       3.7187
     466       6.8311       1.3442       4.2492       2.9387       3.4765
     467       6.1332       1.4946       3.8802       2.0051       2.9084
     468       7.8101       1.5536       4.1272       2.5533       3.3069
     469       6.1036       1.5951       4.0102       3.0350       3.6032
     470       8.0656       1.5393       4.1309       3.2422       3.3526
     471       8.3825       1.5098       4.8850       3.1105       3.9620
     472       8.6667       1.6663       5.0746       3.2624       3.9380
     473       8.8000       1.5214       4.5815       3.2165       4.0061
     474       7.7735       1.4555       4.4008       3.4132       3.3507
     475       7.4779       1.4717       3.4715       2.3592       2.7495
     476      10.2394       1.4637       5.0405       3.2100       4.3383
     477       9.5544       1.7252       4.3730       3.9817       4.5342
     478      10.7621       1.5291       4.8492       3.3095       4.5154
     479      11.7783       1.5322       5.4334       4.0257       4.6786
     480       9.5649       1.6570       4.4670       3.4405       3.8962
     481       9.6626       1.4207       3.8369       4.0047       4.3752
     482       9.8533       1.4820       4.2902       3.0498       3.7774
     483       8.4453       1.3568       3.9819       4.2424       4.3204
     484       9.2928       1.6632       4.5892       4.2093       4.8741
     485       8.8437       1.5176       4.7319       4.1256       4.2991
     486       9.7209       1.4997       5.3848       3.6116       4.0401
     487      10.3969       1.5670       5.8689       3.3328       4.6128
     488      11.9235       1.5445       5.8770       5.4923       5.5702
     489      10.1644       1.9056       5.4823       5.6886       4.7463
     490      13.3939       1.7175       6.4499       5.5172       5.3212
     491      13.3202       1.8977       6.3265       6.0626       5.9826
     492      10.3952       1.7518       6.0167       5.5545       5.6749
     493       9.8619       1.8813       6.5439       6.7797       6.0170
     494       9.9567       1.7730       6.6741       5.9141       6.3729
     495      10.2047       1.8199       7.3354       5.5722       6.4624
     496       8.8833       2.0731       6.7797       5.4391       5.4214
     497       9.3197       1.9136       6.4443       6.4857       5.8887
