#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
     118        2    0.001    1.193    0.000      741   25.893
     119        2    0.001    1.142    0.000      744   25.202
     120        2    0.001    1.391    0.000      749   25.251
     121        2    0.001    1.034    0.000      768   27.272
     122        2    0.001    1.199    0.000      781   24.660
     123        2    0.001    1.366    0.000      783   22.553
     124        2    0.001    1.153    0.000      786   24.439
     125        2    0.001    1.127    0.000      808   20.355
     126        2    0.001    1.356    0.000      810   18.883
     127        2    0.001    1.488    0.000      824   21.944
     128        2    0.001    1.477    0.000      831   20.284
     129        2    0.001    1.468    0.000      850   22.046
     130        2    0.001    1.379    0.000      855   19.113
     131        2    0.001    1.308    0.000      856   19.473
     132        2    0.001    1.249    0.000      863   20.596
     133        2    0.001    1.423    0.000      867   20.037
     134        2    0.001    1.343    0.000      901   22.520
     135        2    0.001    1.254    0.000      902   22.665
     136        2    0.001    1.491    0.000      991   20.841
     137        2    0.001    1.285    0.000     1077   18.533
     138        2    0.001    1.333    0.000     1176   16.299
     139        2    0.001    1.362    0.000     1179   16.485
     140        2    0.001    1.374    0.000     1187   18.716
     141        2    0.001    1.148    0.000     1226   17.557
     142        2    0.001    1.444    0.000     1238   16.759
     143        2    0.001    1.135    0.000     1267   17.194
     144        2    0.001    1.209    0.000     1286   17.086
     145        2    0.001    1.100    0.000     1305   16.552
     146        2    0.001    1.318    0.000     1424   17.831
     147        2    0.001    1.362    0.000     1429   19.621
     148        2    0.001    1.306    0.000     1456   18.290
     149        2    0.001    1.042    0.000     1502   16.741
     150        2    0.001    1.458    0.000     1507   17.789
     151        2    0.001    1.192    0.000     1553   18.653
     152        2    0.001    1.322    0.000     1566   17.740
     153        2    0.001    1.349    0.000     1584   18.962
     154        2    0.001    1.212    0.000     1588   18.049
     155        2    0.001    1.309    0.000     1590   20.488
     156        2    0.001    1.159    0.000     1592   21.507
     157        2    0.001    1.205    0.000     1607   15.744
     158        2    0.001    1.241    0.000     1617   16.072
     159        2    0.001    1.433    0.000     1618   16.303
     160        2    0.001    1.391    0.000     1627   16.955
     161        2    0.001    1.404    0.000     1633   17.292
     162        2    0.001    1.499    0.000     1676   17.302
     163        2    0.001    1.481    0.000     1714   19.551
     164        2    0.001    1.091    0.000     1737   17.012
     165        2    0.001    1.283    0.000     1763   18.290
     166        2    0.001    1.449    0.000     1765   19.170
     167        2    0.001    1.188    0.000     1795   16.912
     168        2    0.001    1.468    0.000     1809   18.917
     169        2    0.001    1.487    0.000     1831   21.804
     170        2    0.001    1.432    0.000     1834   23.007
     171        2    0.001    1.143    0.000     1860   20.480
     172        2    0.001    1.386    0.000     1901   19.081
     173        2    0.001    1.405    0.000     1954   17.620
